ROUTE_ID,TRIP_ID,AVG_DIR,V_ID,TRIP_SPD,HOUR
1-345,23926285-240429-MULTI-Weekday-01,196,1109,12.61,15
1-345,23926286-240429-MULTI-Weekday-01,211,1102,12.16,16
1-345,23926287-240429-MULTI-Weekday-01,210,816,10.984,16
1-345,23926288-240429-MULTI-Weekday-01,211,1129,11.555,16
1-345,23926289-240429-MULTI-Weekday-01,205,1307,11.555,17
1-345,23926291-240429-MULTI-Weekday-01,224,801,13.055,17
1-345,23926292-240429-MULTI-Weekday-01,210,1109,13.84,18
1-345,23926293-240429-MULTI-Weekday-01,203,1102,13.99,18
1-345,23926294-240429-MULTI-Weekday-01,217,816,17.53,19
1-345,23926295-240429-MULTI-Weekday-01,215,1129,15.84,19
1-345,23926296-240429-MULTI-Weekday-01,107,801,13.03,16
1-345,23926297-240429-MULTI-Weekday-01,86,1102,18.34,17
1-345,23926298-240429-MULTI-Weekday-01,82,1129,12.74,17
1-345,23926300-240429-MULTI-Weekday-01,118,816,12.43,17
1-345,23926301-240429-MULTI-Weekday-01,98,1307,15.74,18
1-345,23926302-240429-MULTI-Weekday-01,99,801,15.21,18
1-345,23926303-240429-MULTI-Weekday-01,102,1109,13.65,16
1-345,23926304-240429-MULTI-Weekday-01,90,816,16.48,15
1-345,23926305-240429-MULTI-Weekday-01,113,1129,14.8,15
1-345,23926306-240429-MULTI-Weekday-01,107,1307,14.586,15
1-345,23926308-240429-MULTI-Weekday-01,204,1402,20.61,22
1-345,23926309-240429-MULTI-Weekday-01,220,624,17.55,22
1-345,23926309-240429-MULTI-Weekday-01,220,1126,23.78,00
1-345,23926310-240429-MULTI-Weekday-01,201,814,19.62,23
1-345,23926310-240429-MULTI-Weekday-01,201,1513,19.23,00
1-345,23926313-240429-MULTI-Weekday-01,193,2213,22.69,00
1-345,23926314-240429-MULTI-Weekday-01,206,1126,21.02,01
1-345,23926315-240429-MULTI-Weekday-01,202,1513,23.42,01
1-345,23926316-240429-MULTI-Weekday-01,90,1118,22.77,23
1-345,23926316-240429-MULTI-Weekday-01,90,2222,30.73,00
1-345,23926317-240429-MULTI-Weekday-01,96,1513,25.7,00
1-345,23926318-240429-MULTI-Weekday-01,89,1108,22.42,22
1-345,23926319-240429-MULTI-Weekday-01,102,1402,31.05,23
1-345,23926319-240429-MULTI-Weekday-01,102,2213,22.25,00
1-345,23926320-240429-MULTI-Weekday-01,73,1126,25.02,00
1-345,23926323-240429-MULTI-Weekday-01,80,625,43.22,01
1-345,23926334-240429-MULTI-Weekday-01,95,1109,20.61,19
1-345,23926338-240429-MULTI-Weekday-01,96,1129,20.92,19
1-345,23926343-240429-MULTI-Weekday-01,86,1102,18.45,19
1-345,23926636-240429-MULTI-Weekday-01,89,2219,14.16,13
10-345,23923964-240429-MULTI-Weekday-01,87,1119,0.501,08
10-345,23923965-240429-MULTI-Weekday-01,200,1119,29.56,09
10-345,23923970-240429-MULTI-Weekday-01,138,1119,17.34,07
10-345,23923971-240429-MULTI-Weekday-01,193,1119,20.19,09
10-345,23923972-240429-MULTI-Weekday-01,133,808,16.31,08
10-345,23923973-240429-MULTI-Weekday-01,99,808,17.27,06
10-345,23923974-240429-MULTI-Weekday-01,192,808,19.11,06
10-345,23923979-240429-MULTI-Weekday-01,179,808,19.53,08
10-345,23923980-240429-MULTI-Weekday-01,145,2219,18.1,09
10-345,23923981-240429-MULTI-Weekday-01,210,2219,16.9,07
10-345,23923985-240429-MULTI-Weekday-01,188,2219,17.05,06
10-345,23923989-240429-MULTI-Weekday-01,191,2219,18.17,08
10-345,23923990-240429-MULTI-Weekday-01,122,1306,19.02,08
10-345,23923991-240429-MULTI-Weekday-01,115,1306,14.14,10
10-345,23923993-240429-MULTI-Weekday-01,85,1306,19.98,06
10-345,23923994-240429-MULTI-Weekday-01,215,1306,16.27,11
10-345,23923997-240429-MULTI-Weekday-01,129,1306,25.98,13
10-345,23923998-240429-MULTI-Weekday-01,120,1306,16.06,12
10-345,23924006-240429-MULTI-Weekday-01,241,1306,17.7,09
10-345,23924007-240429-MULTI-Weekday-01,210,1306,22.38,07
10-345,23924009-240429-MULTI-Weekday-01,127,1708,23.72,08
10-345,23924010-240429-MULTI-Weekday-01,163,608,18.62,14
10-345,23924011-240429-MULTI-Weekday-01,174,1708,18.17,06
10-345,23924014-240429-MULTI-Weekday-01,40,916,2.092,14
10-345,23924015-240429-MULTI-Weekday-01,160,1708,6.984,10
10-345,23924016-240429-MULTI-Weekday-01,172,1708,17.56,12
10-345,23924019-240429-MULTI-Weekday-01,147,1708,20.83,12
10-345,23924032-240429-MULTI-Weekday-01,175,1708,19.94,06
10-345,23924033-240429-MULTI-Weekday-01,168,1306,20.48,14
10-345,23924034-240429-MULTI-Weekday-01,207,1708,23.62,08
10-345,23924035-240429-MULTI-Weekday-01,186,608,19.0,14
10-345,23924037-240429-MULTI-Weekday-01,171,1707,14.95,15
10-345,23924038-240429-MULTI-Weekday-01,147,1306,16.38,15
10-345,23924043-240429-MULTI-Weekday-01,204,912,16.16,15
10-345,23924044-240429-MULTI-Weekday-01,174,1707,18.11,15
10-345,23924052-240429-MULTI-Weekday-01,181,608,16.45,16
10-345,23924053-240429-MULTI-Weekday-01,144,608,14.19,16
10-345,23924056-240429-MULTI-Weekday-01,168,1306,17.47,16
10-345,23924057-240429-MULTI-Weekday-01,182,1306,15.375,17
10-345,23924059-240429-MULTI-Weekday-01,183,1707,18.36,17
10-345,23924062-240429-MULTI-Weekday-01,167,1707,19.23,17
10-345,23924065-240429-MULTI-Weekday-01,242,622,15.27,17
10-345,23924067-240429-MULTI-Weekday-01,181,912,17.19,18
10-345,23924069-240429-MULTI-Weekday-01,190,912,16.92,18
10-345,23924072-240429-MULTI-Weekday-01,200,608,18.31,18
10-345,23924073-240429-MULTI-Weekday-01,155,608,22.34,19
10-345,23924075-240429-MULTI-Weekday-01,170,1306,20.22,18
10-345,23924077-240429-MULTI-Weekday-01,134,1306,23.42,19
104-345,23925505-240429-MULTI-Weekday-01,271,1301,20.39,14
104-345,23925506-240429-MULTI-Weekday-01,297,1913,28.08,14
104-345,23925507-240429-MULTI-Weekday-01,281,1204,22.42,14
104-345,23925508-240429-MULTI-Weekday-01,237,1504,28.11,15
104-345,23925509-240429-MULTI-Weekday-01,280,1301,23.55,15
104-345,23925510-240429-MULTI-Weekday-01,267,1913,18.78,15
104-345,23925511-240429-MULTI-Weekday-01,273,1204,22.11,15
104-345,23925512-240429-MULTI-Weekday-01,272,1504,25.08,16
104-345,23925513-240429-MULTI-Weekday-01,264,1301,17.36,16
104-345,23925515-240429-MULTI-Weekday-01,270,1204,21.31,16
104-345,23925516-240429-MULTI-Weekday-01,260,1504,17.9,17
104-345,23925517-240429-MULTI-Weekday-01,267,1504,19.17,18
104-345,23925518-240429-MULTI-Weekday-01,267,1301,18.03,17
104-345,23925519-240429-MULTI-Weekday-01,277,1913,19.95,17
104-345,23925520-240429-MULTI-Weekday-01,264,2014,21.98,18
104-345,23925521-240429-MULTI-Weekday-01,260,1301,20.6,18
104-345,23925522-240429-MULTI-Weekday-01,276,1913,24.17,18
104-345,23925523-240429-MULTI-Weekday-01,263,2014,21.28,19
104-345,23925524-240429-MULTI-Weekday-01,280,1504,23.44,19
104-345,23925525-240429-MULTI-Weekday-01,275,1301,21.19,19
104-345,23925526-240429-MULTI-Weekday-01,275,2014,23.86,20
104-345,23925527-240429-MULTI-Weekday-01,234,1504,21.98,20
104-345,23925528-240429-MULTI-Weekday-01,271,1301,17.83,20
104-345,23925529-240429-MULTI-Weekday-01,232,2014,26.95,21
104-345,23925530-240429-MULTI-Weekday-01,98,1316,28.5,05
104-345,23925531-240429-MULTI-Weekday-01,127,2012,21.12,05
104-345,23925533-240429-MULTI-Weekday-01,95,1316,33.6,06
104-345,23925534-240429-MULTI-Weekday-01,159,2012,18.55,06
104-345,23925535-240429-MULTI-Weekday-01,106,2202,23.94,06
104-345,23925536-240429-MULTI-Weekday-01,136,1316,23.27,07
104-345,23925537-240429-MULTI-Weekday-01,135,2012,23.9,07
104-345,23925538-240429-MULTI-Weekday-01,79,2202,15.14,07
104-345,23925539-240429-MULTI-Weekday-01,92,1316,21.22,08
104-345,23925540-240429-MULTI-Weekday-01,112,2012,19.3,08
104-345,23925541-240429-MULTI-Weekday-01,93,2202,23.05,08
104-345,23925542-240429-MULTI-Weekday-01,108,1316,24.92,09
11-345,23923569-240429-MULTI-Weekday-01,210,1910,37.66,23
11-345,23924864-240429-MULTI-Weekday-01,101,1121,24.27,04
11-345,23924865-240429-MULTI-Weekday-01,93,1105,26.05,04
11-345,23924866-240429-MULTI-Weekday-01,106,615,25.69,04
11-345,23924867-240429-MULTI-Weekday-01,76,603,0.02408,05
11-345,23924867-240429-MULTI-Weekday-01,76,1130,27.19,04
11-345,23924868-240429-MULTI-Weekday-01,213,1121,23.61,05
11-345,23924869-240429-MULTI-Weekday-01,105,1101,24.81,04
11-345,23924870-240429-MULTI-Weekday-01,195,615,17.34,05
11-345,23924871-240429-MULTI-Weekday-01,167,1101,25.53,06
11-345,23924873-240429-MULTI-Weekday-01,90,1121,20.23,06
11-345,23924874-240429-MULTI-Weekday-01,189,603,30.94,06
11-345,23924875-240429-MULTI-Weekday-01,112,1519,21.19,05
11-345,23924876-240429-MULTI-Weekday-01,79,1101,18.03,06
11-345,23924877-240429-MULTI-Weekday-01,74,615,22.3,06
11-345,23924878-240429-MULTI-Weekday-01,217,1105,20.36,06
11-345,23924879-240429-MULTI-Weekday-01,262,1121,14.05,07
11-345,23924880-240429-MULTI-Weekday-01,127,603,19.56,06
11-345,23924881-240429-MULTI-Weekday-01,119,1612,20.42,05
11-345,23924882-240429-MULTI-Weekday-01,197,1612,20.05,07
11-345,23924884-240429-MULTI-Weekday-01,216,2211,24.83,06
11-345,23924885-240429-MULTI-Weekday-01,180,615,17.81,07
11-345,23924886-240429-MULTI-Weekday-01,66,2211,22.44,06
11-345,23924887-240429-MULTI-Weekday-01,185,1101,17.12,07
11-345,23924889-240429-MULTI-Weekday-01,124,1121,21.77,07
11-345,23924890-240429-MULTI-Weekday-01,216,2211,19.56,07
11-345,23924891-240429-MULTI-Weekday-01,237,603,21.16,08
11-345,23924892-240429-MULTI-Weekday-01,143,1704,24.3,05
11-345,23924893-240429-MULTI-Weekday-01,117,1704,24.97,07
11-345,23924894-240429-MULTI-Weekday-01,60,1101,17.34,08
11-345,23924896-240429-MULTI-Weekday-01,238,1704,19.45,06
11-345,23924897-240429-MULTI-Weekday-01,97,603,24.64,08
11-345,23924898-240429-MULTI-Weekday-01,207,1704,23.39,08
11-345,23924899-240429-MULTI-Weekday-01,105,625,19.55,06
11-345,23924900-240429-MULTI-Weekday-01,237,625,20.7,05
11-345,23924901-240429-MULTI-Weekday-01,265,625,18.56,07
11-345,23924902-240429-MULTI-Weekday-01,98,625,20.22,07
11-345,23924903-240429-MULTI-Weekday-01,243,1121,30.75,08
11-345,23924904-240429-MULTI-Weekday-01,215,625,20.94,08
11-345,23924906-240429-MULTI-Weekday-01,113,1307,27.2,05
11-345,23924907-240429-MULTI-Weekday-01,78,1307,21.39,06
11-345,23924908-240429-MULTI-Weekday-01,210,1307,23.19,06
11-345,23924909-240429-MULTI-Weekday-01,94,1307,23.73,08
11-345,23924910-240429-MULTI-Weekday-01,213,603,26.4,09
11-345,23924911-240429-MULTI-Weekday-01,218,1307,19.03,07
11-345,23924913-240429-MULTI-Weekday-01,67,1701,24.23,10
11-345,23924914-240429-MULTI-Weekday-01,100,613,23.4,05
11-345,23924915-240429-MULTI-Weekday-01,227,1514,22.27,06
11-345,23924917-240429-MULTI-Weekday-01,81,603,20.14,10
11-345,23924918-240429-MULTI-Weekday-01,212,1514,25.11,05
11-345,23924919-240429-MULTI-Weekday-01,194,1514,19.56,07
11-345,23924920-240429-MULTI-Weekday-01,219,1701,18.55,10
11-345,23924921-240429-MULTI-Weekday-01,208,1514,21.5,08
11-345,23924922-240429-MULTI-Weekday-01,103,1514,22.11,09
11-345,23924923-240429-MULTI-Weekday-01,225,603,22.1,11
11-345,23924924-240429-MULTI-Weekday-01,133,1701,21.53,12
11-345,23924926-240429-MULTI-Weekday-01,72,805,18.69,06
11-345,23924927-240429-MULTI-Weekday-01,156,1619,21.1,05
11-345,23924928-240429-MULTI-Weekday-01,79,1619,21.28,09
11-345,23924929-240429-MULTI-Weekday-01,122,1619,24.69,07
11-345,23924930-240429-MULTI-Weekday-01,204,1619,21.47,06
11-345,23924931-240429-MULTI-Weekday-01,185,1319,19.72,11
11-345,23924932-240429-MULTI-Weekday-01,234,1619,28.48,10
11-345,23924933-240429-MULTI-Weekday-01,222,1619,20.95,08
11-345,23924934-240429-MULTI-Weekday-01,85,1319,18.5,10
11-345,23924935-240429-MULTI-Weekday-01,64,1916,18.92,12
11-345,23924937-240429-MULTI-Weekday-01,87,1319,17.31,12
11-345,23924938-240429-MULTI-Weekday-01,78,833,24.28,07
11-345,23924939-240429-MULTI-Weekday-01,220,2218,19.69,06
11-345,23924940-240429-MULTI-Weekday-01,110,1701,12.36,12
11-345,23924941-240429-MULTI-Weekday-01,195,1916,15.49,13
11-345,23924942-240429-MULTI-Weekday-01,143,605,32.38,06
11-345,23924943-240429-MULTI-Weekday-01,73,605,23.03,06
11-345,23924944-240429-MULTI-Weekday-01,203,1319,16.64,13
11-345,23924946-240429-MULTI-Weekday-01,85,1305,21.56,06
11-345,23924947-240429-MULTI-Weekday-01,120,1701,22.0,14
11-345,23924948-240429-MULTI-Weekday-01,75,2215,21.11,06
11-345,23924949-240429-MULTI-Weekday-01,83,1701,21.27,06
11-345,23924951-240429-MULTI-Weekday-01,87,1916,23.66,13
11-345,23924952-240429-MULTI-Weekday-01,102,834,23.53,06
11-345,23924954-240429-MULTI-Weekday-01,91,1319,16.2,14
11-345,23924955-240429-MULTI-Weekday-01,195,834,24.0,06
11-345,23924956-240429-MULTI-Weekday-01,269,1519,20.73,06
11-345,23924957-240429-MULTI-Weekday-01,112,1519,21.0,07
11-345,23924958-240429-MULTI-Weekday-01,232,1519,21.84,12
11-345,23924959-240429-MULTI-Weekday-01,231,1519,21.34,08
11-345,23924960-240429-MULTI-Weekday-01,89,1519,23.52,09
11-345,23924961-240429-MULTI-Weekday-01,230,1519,21.8,10
11-345,23924962-240429-MULTI-Weekday-01,217,1519,21.3,13
11-345,23924963-240429-MULTI-Weekday-01,245,1916,19.39,14
11-345,23924965-240429-MULTI-Weekday-01,82,1519,19.72,11
11-345,23924966-240429-MULTI-Weekday-01,89,1519,17.52,14
11-345,23924967-240429-MULTI-Weekday-01,96,1519,20.97,12
11-345,23924969-240429-MULTI-Weekday-01,197,1319,19.77,15
11-345,23924970-240429-MULTI-Weekday-01,219,1409,18.31,06
11-345,23924971-240429-MULTI-Weekday-01,88,1916,24.06,15
11-345,23924972-240429-MULTI-Weekday-01,94,809,18.5,15
11-345,23924974-240429-MULTI-Weekday-01,228,1519,17.3,15
11-345,23924975-240429-MULTI-Weekday-01,185,1307,4.44,11
11-345,23924976-240429-MULTI-Weekday-01,232,809,17.38,16
11-345,23924977-240429-MULTI-Weekday-01,95,1319,18.73,16
11-345,23924978-240429-MULTI-Weekday-01,172,1516,15.2,16
11-345,23924979-240429-MULTI-Weekday-01,193,1404,19.39,14
11-345,23924981-240429-MULTI-Weekday-01,96,1404,20.33,16
11-345,23924982-240429-MULTI-Weekday-01,89,1510,20.64,16
11-345,23924984-240429-MULTI-Weekday-01,226,1916,16.45,16
11-345,23924985-240429-MULTI-Weekday-01,226,1404,17.84,17
11-345,23924986-240429-MULTI-Weekday-01,205,1510,16.5,15
11-345,23924987-240429-MULTI-Weekday-01,106,809,18.2,17
11-345,23924988-240429-MULTI-Weekday-01,100,1516,20.77,17
11-345,23924991-240429-MULTI-Weekday-01,188,1319,18.2,17
11-345,23924992-240429-MULTI-Weekday-01,228,1510,18.25,17
11-345,23924994-240429-MULTI-Weekday-01,121,1310,22.17,17
11-345,23924995-240429-MULTI-Weekday-01,226,1310,15.67,17
11-345,23924995-240429-MULTI-Weekday-01,226,1704,16.39,16
11-345,23924997-240429-MULTI-Weekday-01,94,1404,21.08,18
11-345,23924998-240429-MULTI-Weekday-01,96,1916,21.83,17
11-345,23925000-240429-MULTI-Weekday-01,83,1702,18.72,15
11-345,23925002-240429-MULTI-Weekday-01,217,1702,16.97,16
11-345,23925003-240429-MULTI-Weekday-01,72,1510,23.92,18
11-345,23925005-240429-MULTI-Weekday-01,99,1319,31.52,18
11-345,23925009-240429-MULTI-Weekday-01,85,1702,22.02,17
11-345,23925011-240429-MULTI-Weekday-01,214,1516,18.81,18
11-345,23925012-240429-MULTI-Weekday-01,235,1310,22.17,18
11-345,23925013-240429-MULTI-Weekday-01,183,809,18.52,18
11-345,23925014-240429-MULTI-Weekday-01,225,1916,22.95,18
11-345,23925015-240429-MULTI-Weekday-01,229,1702,21.89,18
11-345,23925016-240429-MULTI-Weekday-01,107,610,21.64,17
11-345,23925017-240429-MULTI-Weekday-01,95,809,25.16,19
11-345,23925018-240429-MULTI-Weekday-01,103,610,24.83,18
11-345,23925019-240429-MULTI-Weekday-01,221,610,18.03,15
11-345,23925020-240429-MULTI-Weekday-01,207,610,16.73,17
11-345,23925021-240429-MULTI-Weekday-01,232,1404,22.14,18
11-345,23925023-240429-MULTI-Weekday-01,85,810,18.33,15
11-345,23925024-240429-MULTI-Weekday-01,206,810,15.03,17
11-345,23925025-240429-MULTI-Weekday-01,50,810,22.97,17
11-345,23925026-240429-MULTI-Weekday-01,115,810,23.19,18
11-345,23925028-240429-MULTI-Weekday-01,83,808,23.48,17
11-345,23925029-240429-MULTI-Weekday-01,201,1319,22.22,19
11-345,23925030-240429-MULTI-Weekday-01,62,1410,26.17,18
11-345,23925033-240429-MULTI-Weekday-01,83,1106,18.34,18
11-345,23925034-240429-MULTI-Weekday-01,203,1106,13.27,17
11-345,23925035-240429-MULTI-Weekday-01,220,1610,18.56,20
11-345,23925036-240429-MULTI-Weekday-01,223,1610,20.88,19
11-345,23925037-240429-MULTI-Weekday-01,101,1610,19.89,20
11-345,23925038-240429-MULTI-Weekday-01,97,1610,19.5,17
11-345,23925039-240429-MULTI-Weekday-01,81,1128,20.3,17
11-345,23925040-240429-MULTI-Weekday-01,96,616,25.16,21
11-345,23925041-240429-MULTI-Weekday-01,84,616,22.78,18
11-345,23925042-240429-MULTI-Weekday-01,101,1610,28.64,22
11-345,23925043-240429-MULTI-Weekday-01,219,616,21.02,21
11-345,23925044-240429-MULTI-Weekday-01,209,616,21.52,20
11-345,23925045-240429-MULTI-Weekday-01,159,616,28.48,18
