time,time_2_comp
05-02-2024 09:04:27,1.29
05-02-2024 09:04:43,1.06
05-02-2024 09:04:59,1.09
05-02-2024 09:05:15,0.98
05-02-2024 09:05:31,1.24
05-02-2024 09:05:47,1.19
05-02-2024 09:06:04,1.0
05-02-2024 09:06:20,2.55
05-02-2024 09:06:37,1.31
05-02-2024 09:06:54,0.94
05-02-2024 09:07:10,1.04
05-02-2024 09:07:26,5.15
05-02-2024 09:07:47,5.91
05-02-2024 09:08:08,0.97
05-02-2024 09:08:24,1.21
05-02-2024 09:08:40,1.29
05-02-2024 09:08:57,3.69
05-02-2024 09:09:15,2.35
05-02-2024 09:09:33,2.27
05-02-2024 09:09:50,1.33
05-02-2024 09:10:08,0.95
05-02-2024 09:10:24,1.09
05-02-2024 09:10:40,0.97
05-02-2024 09:10:56,1.35
05-02-2024 09:11:12,0.98
05-02-2024 09:11:28,0.95
05-02-2024 09:11:44,1.08
05-02-2024 09:12:00,1.2
05-02-2024 09:12:17,1.04
05-02-2024 09:12:33,0.98
05-02-2024 09:12:49,1.03
05-02-2024 09:13:05,1.26
05-02-2024 09:13:21,0.95
05-02-2024 09:13:37,1.05
05-02-2024 09:13:53,1.03
05-02-2024 09:14:09,1.21
05-02-2024 09:14:25,1.17
05-02-2024 09:14:42,0.94
05-02-2024 09:14:58,1.12
05-02-2024 09:15:14,1.24
05-02-2024 09:15:30,1.03
05-02-2024 09:15:46,0.98
05-02-2024 09:16:02,0.93
05-02-2024 09:16:18,1.28
05-02-2024 09:16:34,3.43
05-02-2024 09:16:53,0.99
05-02-2024 09:17:09,1.02
05-02-2024 09:17:25,1.18
05-02-2024 09:17:41,0.91
05-02-2024 09:17:57,1.19
05-02-2024 09:18:13,0.93
05-02-2024 09:18:29,1.2
05-02-2024 09:18:45,0.99
05-02-2024 09:19:01,0.97
05-02-2024 09:19:17,1.0
05-02-2024 09:19:34,1.0
05-02-2024 09:19:50,1.24
05-02-2024 09:20:06,0.98
05-02-2024 09:20:22,2.37
05-02-2024 09:20:39,2.31
05-02-2024 09:20:57,1.27
05-02-2024 09:21:13,2.34
05-02-2024 09:21:30,0.93
05-02-2024 09:21:46,0.95
05-02-2024 09:22:02,2.52
05-02-2024 09:22:20,2.31
05-02-2024 09:22:37,0.99
05-02-2024 09:22:53,2.69
05-02-2024 09:23:11,1.09
05-02-2024 09:23:27,0.93
05-02-2024 09:23:43,1.11
05-02-2024 09:23:59,1.26
05-02-2024 09:24:15,0.98
05-02-2024 09:24:31,1.16
05-02-2024 09:24:48,1.04
05-02-2024 09:25:04,0.93
05-02-2024 09:25:20,1.16
05-02-2024 09:25:36,0.96
05-02-2024 09:25:52,0.91
05-02-2024 09:26:08,0.95
05-02-2024 09:26:24,1.21
05-02-2024 09:26:40,0.89
05-02-2024 09:26:56,1.01
05-02-2024 09:27:12,0.84
05-02-2024 09:27:28,1.13
05-02-2024 09:27:44,0.99
05-02-2024 09:28:00,0.99
05-02-2024 09:28:16,0.92
05-02-2024 09:28:32,1.11
05-02-2024 09:28:48,0.98
05-02-2024 09:29:04,0.9
05-02-2024 09:29:20,1.32
05-02-2024 09:29:36,1.11
05-02-2024 09:29:53,0.86
05-02-2024 09:30:08,1.07
05-02-2024 09:30:24,0.89
05-02-2024 09:30:40,1.22
05-02-2024 09:30:57,0.98
05-02-2024 09:31:13,0.93
05-02-2024 09:31:29,0.97
05-02-2024 09:31:45,1.14
05-02-2024 09:32:01,0.98
05-02-2024 09:32:17,0.99
05-02-2024 09:32:33,1.0
05-02-2024 09:32:49,1.18
05-02-2024 09:33:05,0.92
05-02-2024 09:33:21,0.92
05-02-2024 09:33:37,0.9
05-02-2024 09:33:53,1.17
05-02-2024 09:34:09,1.01
05-02-2024 09:34:25,1.0
05-02-2024 09:34:41,0.88
05-02-2024 09:34:57,1.11
05-02-2024 09:35:13,1.09
05-02-2024 09:35:29,0.99
05-02-2024 09:35:45,0.94
05-02-2024 09:36:01,1.29
05-02-2024 09:36:18,0.92
05-02-2024 09:36:34,0.99
05-02-2024 09:36:50,0.86
05-02-2024 09:37:06,1.22
05-02-2024 09:37:22,5.99
05-02-2024 09:37:43,0.93
05-02-2024 09:37:59,0.96
05-02-2024 09:38:15,1.26
05-02-2024 09:38:31,0.98
05-02-2024 09:38:47,1.05
05-02-2024 09:39:03,0.96
05-02-2024 09:39:19,1.14
05-02-2024 09:39:35,0.96
05-02-2024 09:39:51,0.92
05-02-2024 09:40:07,1.36
05-02-2024 09:40:24,1.07
05-02-2024 09:40:40,2.41
05-02-2024 09:40:57,0.88
05-02-2024 09:41:13,1.03
05-02-2024 09:41:29,1.09
05-02-2024 09:41:45,0.87
05-02-2024 09:42:01,0.92
05-02-2024 09:42:17,0.97
05-02-2024 09:42:33,1.14
05-02-2024 09:42:49,0.96
05-02-2024 09:43:05,0.96
05-02-2024 09:43:21,0.96
05-02-2024 09:43:37,1.1
05-02-2024 09:43:53,1.05
05-02-2024 09:44:10,0.89
05-02-2024 09:44:25,1.02
05-02-2024 09:44:41,1.11
05-02-2024 09:44:58,0.99
05-02-2024 09:45:14,2.3
05-02-2024 09:45:31,2.19
05-02-2024 09:45:48,2.5
05-02-2024 09:46:06,1.09
05-02-2024 09:46:22,1.05
05-02-2024 09:46:38,0.92
05-02-2024 09:46:54,1.2
05-02-2024 09:47:10,1.02
05-02-2024 09:47:26,0.9
05-02-2024 09:47:42,1.03
05-02-2024 09:47:58,1.16
05-02-2024 09:48:14,0.96
05-02-2024 09:48:30,0.9
05-02-2024 09:48:46,0.94
05-02-2024 09:49:02,1.09
05-02-2024 09:49:18,1.05
05-02-2024 09:49:34,0.97
05-02-2024 09:49:50,0.89
05-02-2024 09:50:06,1.14
05-02-2024 09:50:23,0.92
05-02-2024 09:50:39,0.88
05-02-2024 09:50:54,0.98
05-02-2024 09:51:10,1.03
05-02-2024 09:51:27,0.87
05-02-2024 09:51:42,1.02
05-02-2024 09:51:58,1.02
05-02-2024 09:52:14,1.05
05-02-2024 09:52:31,0.94
05-02-2024 09:52:47,1.06
05-02-2024 09:53:03,0.94
05-02-2024 09:53:19,1.21
05-02-2024 09:53:35,1.07
05-02-2024 09:53:51,1.05
05-02-2024 09:54:07,0.98
05-02-2024 09:54:23,1.06
05-02-2024 09:54:39,0.9
05-02-2024 09:54:55,0.98
05-02-2024 09:55:11,0.98
05-02-2024 09:55:27,1.02
05-02-2024 09:55:43,0.9
05-02-2024 09:55:59,2.32
05-02-2024 09:56:16,0.89
05-02-2024 09:56:32,1.01
05-02-2024 09:56:48,0.96
05-02-2024 09:57:04,0.94
05-02-2024 09:57:20,0.98
05-02-2024 09:57:36,1.17
05-02-2024 09:57:53,0.93
05-02-2024 09:58:09,0.9
05-02-2024 09:58:25,1.01
05-02-2024 09:58:41,1.01
05-02-2024 09:58:57,1.1
05-02-2024 09:59:13,0.93
05-02-2024 09:59:29,1.06
05-02-2024 09:59:45,1.06
05-02-2024 10:00:01,2.37
05-02-2024 10:00:18,0.86
05-02-2024 10:00:34,1.14
05-02-2024 10:00:50,1.14
05-02-2024 10:01:06,1.0
05-02-2024 10:01:23,0.97
05-02-2024 10:01:39,0.83
05-02-2024 10:01:54,1.0
05-02-2024 10:02:10,1.01
05-02-2024 10:02:26,0.93
05-02-2024 10:02:42,0.98
05-02-2024 10:02:58,1.08
05-02-2024 10:03:15,0.97
05-02-2024 10:03:31,0.99
05-02-2024 10:03:47,1.02
05-02-2024 10:04:03,1.16
05-02-2024 10:04:19,1.01
05-02-2024 10:04:35,0.86
05-02-2024 10:04:51,0.91
05-02-2024 10:05:07,0.99
05-02-2024 10:05:23,1.18
05-02-2024 10:05:39,0.91
05-02-2024 10:05:55,0.88
05-02-2024 10:06:11,0.96
05-02-2024 10:06:27,1.36
05-02-2024 10:06:43,0.84
05-02-2024 10:06:59,0.84
05-02-2024 10:07:15,0.88
05-02-2024 10:07:31,1.06
05-02-2024 10:07:47,0.9
05-02-2024 10:08:03,0.95
05-02-2024 10:08:19,0.94
05-02-2024 10:08:35,1.15
05-02-2024 10:08:51,0.84
05-02-2024 10:09:07,0.85
05-02-2024 10:09:23,0.88
05-02-2024 10:09:39,1.1
05-02-2024 10:09:55,0.83
05-02-2024 10:10:11,0.89
05-02-2024 10:10:27,0.83
05-02-2024 10:10:42,0.99
05-02-2024 10:10:58,0.91
05-02-2024 10:11:14,0.95
05-02-2024 10:11:30,0.92
05-02-2024 10:11:46,1.14
05-02-2024 10:12:03,0.96
05-02-2024 10:12:18,0.87
05-02-2024 10:12:34,0.94
05-02-2024 10:12:50,1.03
05-02-2024 10:13:06,0.92
05-02-2024 10:13:22,0.91
05-02-2024 10:13:38,0.83
05-02-2024 10:13:54,1.0
05-02-2024 10:14:10,0.86
05-02-2024 10:14:26,0.87
05-02-2024 10:14:42,0.84
05-02-2024 10:14:58,0.99
05-02-2024 10:15:14,0.94
05-02-2024 10:15:30,0.85
05-02-2024 10:15:46,0.8
05-02-2024 10:16:02,1.01
05-02-2024 10:16:18,0.89
05-02-2024 10:16:33,0.82
05-02-2024 10:16:49,0.95
05-02-2024 10:17:05,0.99
05-02-2024 10:17:21,0.95
05-02-2024 10:17:37,0.88
05-02-2024 10:17:53,0.9
05-02-2024 10:18:09,1.01
05-02-2024 10:18:25,1.01
05-02-2024 10:18:41,1.0
05-02-2024 10:18:57,0.97
05-02-2024 10:19:13,0.89
05-02-2024 10:19:29,1.0
05-02-2024 10:19:45,0.98
05-02-2024 10:20:01,0.89
05-02-2024 10:20:17,2.27
05-02-2024 10:20:34,2.26
05-02-2024 10:20:52,0.9
05-02-2024 10:21:08,0.85
05-02-2024 10:21:23,0.9
05-02-2024 10:21:39,1.06
05-02-2024 10:21:56,0.85
05-02-2024 10:22:11,0.9
05-02-2024 10:22:27,0.89
05-02-2024 10:22:43,1.02
05-02-2024 10:22:59,0.93
05-02-2024 10:23:15,0.96
05-02-2024 10:23:31,0.91
05-02-2024 10:23:47,1.01
05-02-2024 10:24:03,0.94
05-02-2024 10:24:19,0.92
05-02-2024 10:24:35,0.89
05-02-2024 10:24:51,0.98
05-02-2024 10:25:07,0.94
05-02-2024 10:25:23,0.98
05-02-2024 10:25:39,1.09
05-02-2024 10:25:55,1.05
05-02-2024 10:26:11,1.06
05-02-2024 10:26:27,1.09
05-02-2024 10:26:43,0.94
05-02-2024 10:26:59,1.12
05-02-2024 10:27:16,1.11
05-02-2024 10:27:32,0.97
05-02-2024 10:27:48,0.95
05-02-2024 10:28:04,1.07
05-02-2024 10:28:20,0.98
05-02-2024 10:28:36,1.03
05-02-2024 10:28:52,1.0
05-02-2024 10:29:08,1.05
05-02-2024 10:29:24,1.2
05-02-2024 10:29:40,1.09
05-02-2024 10:29:56,0.94
05-02-2024 10:30:12,1.15
05-02-2024 10:30:28,3.64
05-02-2024 10:30:47,2.27
05-02-2024 10:31:04,0.99
05-02-2024 10:31:20,1.24
05-02-2024 10:31:37,2.34
05-02-2024 10:31:54,0.96
05-02-2024 10:32:10,0.93
05-02-2024 10:32:26,1.07
05-02-2024 10:32:42,0.9
05-02-2024 10:32:58,0.87
05-02-2024 10:33:14,0.83
05-02-2024 10:33:30,0.98
05-02-2024 10:33:46,1.04
05-02-2024 10:34:02,0.95
05-02-2024 10:34:18,0.89
05-02-2024 10:34:34,1.22
05-02-2024 10:34:50,0.91
05-02-2024 10:35:06,0.86
05-02-2024 10:35:22,0.96
05-02-2024 10:35:38,0.97
05-02-2024 10:35:54,0.85
05-02-2024 10:36:10,1.0
05-02-2024 10:36:26,0.93
05-02-2024 10:36:42,1.09
05-02-2024 10:36:58,1.05
05-02-2024 10:37:14,0.84
05-02-2024 10:37:30,0.94
05-02-2024 10:37:46,1.0
05-02-2024 10:38:02,0.93
05-02-2024 10:38:18,0.9
05-02-2024 10:38:34,0.93
05-02-2024 10:38:50,1.0
05-02-2024 10:39:06,0.92
05-02-2024 10:39:22,0.93
05-02-2024 10:39:38,0.87
05-02-2024 10:39:53,0.85
05-02-2024 10:40:09,2.36
05-02-2024 10:40:27,0.8
05-02-2024 10:40:43,0.85
05-02-2024 10:40:58,0.8
05-02-2024 10:41:14,0.89
05-02-2024 10:41:30,0.88
05-02-2024 10:41:46,0.75
05-02-2024 10:42:02,0.78
05-02-2024 10:42:18,0.95
05-02-2024 10:42:34,0.82
05-02-2024 10:42:49,0.81
05-02-2024 10:43:05,0.76
05-02-2024 10:43:21,0.99
05-02-2024 10:43:37,0.89
05-02-2024 10:43:53,0.77
05-02-2024 10:44:09,0.84
05-02-2024 10:44:25,0.96
05-02-2024 10:44:41,0.81
05-02-2024 10:44:57,0.82
05-02-2024 10:45:12,0.76
05-02-2024 10:45:28,1.0
05-02-2024 10:45:44,0.88
05-02-2024 10:46:00,0.8
05-02-2024 10:46:16,0.76
05-02-2024 10:46:32,0.96
05-02-2024 10:46:48,0.86
05-02-2024 10:47:04,0.79
05-02-2024 10:47:19,0.76
05-02-2024 10:47:35,1.01
05-02-2024 10:47:51,0.84
05-02-2024 10:48:07,0.75
05-02-2024 10:48:23,0.83
05-02-2024 10:48:39,0.78
05-02-2024 10:48:55,0.93
05-02-2024 10:49:11,0.95
05-02-2024 10:49:27,0.83
05-02-2024 10:49:42,0.75
05-02-2024 10:49:58,0.94
05-02-2024 10:50:14,0.78
05-02-2024 10:50:30,0.82
05-02-2024 10:50:46,0.81
05-02-2024 10:51:02,0.88
05-02-2024 10:51:18,0.76
05-02-2024 10:51:33,0.74
05-02-2024 10:51:49,0.78
05-02-2024 10:52:05,0.93
05-02-2024 10:52:21,0.84
05-02-2024 10:52:37,0.8
05-02-2024 10:52:53,0.74
05-02-2024 10:53:08,0.92
05-02-2024 10:53:24,0.79
05-02-2024 10:53:40,0.79
05-02-2024 10:53:56,0.82
05-02-2024 10:54:12,0.82
05-02-2024 10:54:28,0.97
05-02-2024 10:54:44,0.75
05-02-2024 10:54:59,0.81
05-02-2024 10:55:15,0.77
05-02-2024 10:55:31,0.91
05-02-2024 10:55:47,0.78
05-02-2024 10:56:03,0.75
05-02-2024 10:56:19,0.83
05-02-2024 10:56:34,0.98
05-02-2024 10:56:50,0.84
05-02-2024 10:57:06,0.84
05-02-2024 10:57:22,0.83
05-02-2024 10:57:38,0.95
05-02-2024 10:57:54,0.82
05-02-2024 10:58:10,0.87
05-02-2024 10:58:26,0.8
05-02-2024 10:58:42,0.98
05-02-2024 10:58:58,0.82
05-02-2024 10:59:13,0.74
05-02-2024 10:59:29,0.77
05-02-2024 10:59:45,0.91
05-02-2024 11:00:01,0.82
05-02-2024 11:00:17,0.82
05-02-2024 11:00:33,0.8
05-02-2024 11:00:48,0.84
05-02-2024 11:01:04,0.91
05-02-2024 11:01:20,0.78
05-02-2024 11:01:36,0.78
05-02-2024 11:01:52,0.85
05-02-2024 11:02:08,1.03
05-02-2024 11:02:24,0.87
05-02-2024 11:02:40,0.86
05-02-2024 11:02:56,0.75
05-02-2024 11:03:11,0.91
05-02-2024 11:03:27,0.74
05-02-2024 11:03:43,0.79
05-02-2024 11:03:59,0.8
05-02-2024 11:04:15,0.87
05-02-2024 11:04:31,0.84
05-02-2024 11:04:47,0.8
05-02-2024 11:05:02,0.89
05-02-2024 11:05:18,0.96
05-02-2024 11:05:34,1.1
05-02-2024 11:05:50,0.99
05-02-2024 11:06:06,1.0
05-02-2024 11:06:22,1.17
05-02-2024 11:06:39,1.02
05-02-2024 11:06:55,1.14
05-02-2024 11:07:11,0.97
05-02-2024 11:07:27,1.05
05-02-2024 11:07:43,1.04
05-02-2024 11:07:59,1.05
05-02-2024 11:08:15,0.98
05-02-2024 11:08:31,1.09
05-02-2024 11:08:47,1.01
05-02-2024 11:09:03,0.97
05-02-2024 11:09:19,1.06
05-02-2024 11:09:35,1.14
05-02-2024 11:09:51,1.04
05-02-2024 11:10:08,0.95
05-02-2024 11:10:24,0.92
05-02-2024 11:10:39,1.13
05-02-2024 11:10:56,0.99
05-02-2024 11:11:12,1.07
05-02-2024 11:11:28,1.07
05-02-2024 11:11:44,0.95
05-02-2024 11:12:00,1.25
05-02-2024 11:12:16,1.03
05-02-2024 11:12:32,0.97
05-02-2024 11:12:48,0.99
05-02-2024 11:13:04,1.1
05-02-2024 11:13:20,0.98
05-02-2024 11:13:36,0.88
05-02-2024 11:13:52,0.97
05-02-2024 11:14:08,1.06
05-02-2024 11:14:25,1.04
05-02-2024 11:14:41,1.0
05-02-2024 11:14:57,0.98
05-02-2024 11:15:13,1.0
05-02-2024 11:15:29,0.98
05-02-2024 11:15:45,0.95
05-02-2024 11:16:01,0.97
05-02-2024 11:16:17,1.19
05-02-2024 11:16:33,1.01
05-02-2024 11:16:49,1.0
05-02-2024 11:17:05,1.07
05-02-2024 11:17:21,1.13
05-02-2024 11:17:37,0.93
05-02-2024 11:17:53,0.91
05-02-2024 11:18:09,1.01
05-02-2024 11:18:25,1.08
05-02-2024 11:18:41,0.92
05-02-2024 11:18:57,0.98
05-02-2024 11:19:13,4.9
05-02-2024 11:19:33,2.39
05-02-2024 11:19:51,2.16
05-02-2024 11:20:08,0.97
05-02-2024 11:20:24,0.88
05-02-2024 11:20:40,1.22
05-02-2024 11:20:56,1.0
05-02-2024 11:21:12,1.02
05-02-2024 11:21:28,0.98
05-02-2024 11:21:44,1.13
05-02-2024 11:22:00,0.9
05-02-2024 11:22:16,0.9
05-02-2024 11:22:32,1.04
05-02-2024 11:22:48,1.08
05-02-2024 11:23:04,1.05
05-02-2024 11:23:20,0.9
05-02-2024 11:23:36,0.81
05-02-2024 11:23:52,0.94
05-02-2024 11:24:08,0.79
05-02-2024 11:24:24,0.81
05-02-2024 11:24:40,0.85
05-02-2024 11:24:56,0.79
05-02-2024 11:25:12,0.9
05-02-2024 11:25:27,0.8
05-02-2024 11:25:43,0.82
05-02-2024 11:25:59,0.82
05-02-2024 11:26:15,0.96
05-02-2024 11:26:31,0.8
05-02-2024 11:26:47,0.8
05-02-2024 11:27:03,0.82
05-02-2024 11:27:18,0.87
05-02-2024 11:27:34,0.9
05-02-2024 11:27:50,0.88
05-02-2024 11:28:06,0.75
05-02-2024 11:28:22,0.92
05-02-2024 11:28:38,0.84
05-02-2024 11:28:54,0.79
05-02-2024 11:29:10,0.87
05-02-2024 11:29:26,0.96
05-02-2024 11:29:42,0.85
05-02-2024 11:29:57,0.83
05-02-2024 11:30:13,0.8
05-02-2024 11:30:29,0.94
05-02-2024 11:30:45,1.14
05-02-2024 11:31:01,0.9
05-02-2024 11:31:17,0.93
05-02-2024 11:31:33,0.99
05-02-2024 11:31:49,1.18
05-02-2024 11:32:05,1.03
05-02-2024 11:32:21,0.98
05-02-2024 11:32:37,0.95
05-02-2024 11:32:53,1.1
05-02-2024 11:33:10,1.03
05-02-2024 11:33:26,0.83
05-02-2024 11:33:41,0.95
05-02-2024 11:33:57,1.2
05-02-2024 11:34:14,1.07
05-02-2024 11:34:30,0.97
05-02-2024 11:34:46,0.96
05-02-2024 11:35:02,1.16
05-02-2024 11:35:18,1.04
05-02-2024 11:35:34,1.0
05-02-2024 11:35:50,1.01
05-02-2024 11:36:06,1.1
05-02-2024 11:36:22,1.06
05-02-2024 11:36:38,0.92
05-02-2024 11:36:54,1.01
05-02-2024 11:37:10,1.07
05-02-2024 11:37:27,0.89
05-02-2024 11:37:42,2.4
05-02-2024 11:38:00,2.31
05-02-2024 11:38:17,1.18
05-02-2024 11:38:34,1.21
05-02-2024 11:38:50,1.02
05-02-2024 11:39:06,1.07
05-02-2024 11:39:22,1.02
05-02-2024 11:39:38,1.05
05-02-2024 11:39:54,0.93
05-02-2024 11:40:10,1.05
05-02-2024 11:40:26,1.17
05-02-2024 11:40:42,1.04
05-02-2024 11:40:58,0.99
05-02-2024 11:41:14,1.0
05-02-2024 11:41:30,1.06
05-02-2024 11:41:47,1.2
05-02-2024 11:42:03,0.95
05-02-2024 11:42:19,0.97
05-02-2024 11:42:35,0.96
05-02-2024 11:42:51,1.19
05-02-2024 11:43:07,0.94
05-02-2024 11:43:23,1.11
05-02-2024 11:43:39,1.03
05-02-2024 11:43:55,1.09
05-02-2024 11:44:11,0.98
05-02-2024 11:44:27,1.02
05-02-2024 11:44:43,1.06
05-02-2024 11:44:59,1.1
05-02-2024 11:45:16,5.94
05-02-2024 11:45:37,1.0
05-02-2024 11:45:53,0.98
05-02-2024 11:46:09,1.12
05-02-2024 11:46:25,0.98
05-02-2024 11:46:41,1.02
05-02-2024 11:46:57,0.94
05-02-2024 11:47:13,1.13
05-02-2024 11:47:29,1.02
05-02-2024 11:47:45,1.08
05-02-2024 11:48:01,0.96
05-02-2024 11:48:17,1.03
05-02-2024 11:48:33,1.01
05-02-2024 11:48:49,0.98
05-02-2024 11:49:05,1.05
05-02-2024 11:49:21,1.0
05-02-2024 11:49:37,0.91
05-02-2024 11:49:53,0.88
05-02-2024 11:50:09,1.02
05-02-2024 11:50:25,1.12
05-02-2024 11:50:41,0.96
05-02-2024 11:50:57,0.94
05-02-2024 11:51:13,1.05
05-02-2024 11:51:29,0.98
05-02-2024 11:51:45,1.03
05-02-2024 11:52:02,1.02
05-02-2024 11:52:18,1.03
05-02-2024 11:52:34,0.8
05-02-2024 11:52:49,0.99
05-02-2024 11:53:06,0.8
05-02-2024 11:53:21,0.82
05-02-2024 11:53:37,0.91
05-02-2024 11:53:53,0.95
05-02-2024 11:54:09,0.83
05-02-2024 11:54:25,0.81
05-02-2024 11:54:41,0.9
05-02-2024 11:54:57,0.91
05-02-2024 11:55:13,0.81
05-02-2024 11:55:29,0.92
05-02-2024 11:55:45,0.8
05-02-2024 11:56:00,0.98
05-02-2024 11:56:16,0.78
05-02-2024 11:56:32,0.82
05-02-2024 11:56:48,0.85
05-02-2024 11:57:04,0.73
05-02-2024 11:57:20,0.97
05-02-2024 11:57:36,0.84
05-02-2024 11:57:52,0.82
05-02-2024 11:58:07,0.87
05-02-2024 11:58:23,0.95
05-02-2024 11:58:39,0.82
05-02-2024 11:58:55,0.75
05-02-2024 11:59:11,0.82
05-02-2024 11:59:27,1.12
05-02-2024 11:59:43,0.79
05-02-2024 11:59:59,0.87
05-02-2024 12:00:15,0.99
05-02-2024 12:00:31,1.01
05-02-2024 12:00:47,0.83
05-02-2024 12:01:03,0.85
05-02-2024 12:01:18,0.79
05-02-2024 12:01:34,0.98
05-02-2024 12:01:50,0.85
05-02-2024 12:02:06,0.81
05-02-2024 12:02:22,0.8
05-02-2024 12:02:38,0.77
05-02-2024 12:02:54,0.88
05-02-2024 12:03:09,0.88
05-02-2024 12:03:25,0.81
05-02-2024 12:03:41,0.84
05-02-2024 12:03:57,0.92
05-02-2024 12:04:13,0.79
05-02-2024 12:04:29,0.84
05-02-2024 12:04:45,0.85
05-02-2024 12:05:01,0.83
05-02-2024 12:05:16,0.79
05-02-2024 12:05:32,0.76
05-02-2024 12:05:48,0.77
05-02-2024 12:06:04,0.87
05-02-2024 12:06:20,0.86
05-02-2024 12:06:36,0.86
05-02-2024 12:06:52,0.88
05-02-2024 12:07:07,0.99
05-02-2024 12:07:24,0.71
05-02-2024 12:07:39,0.85
05-02-2024 12:07:55,0.79
05-02-2024 12:08:11,0.79
05-02-2024 12:08:27,0.93
05-02-2024 12:08:43,0.8
05-02-2024 12:08:59,0.86
05-02-2024 12:09:14,0.79
05-02-2024 12:09:30,1.02
05-02-2024 12:09:46,0.88
05-02-2024 12:10:02,0.81
05-02-2024 12:10:18,0.82
05-02-2024 12:10:34,0.89
05-02-2024 12:10:50,0.85
05-02-2024 12:11:06,0.79
05-02-2024 12:11:21,0.79
05-02-2024 12:11:37,0.99
05-02-2024 12:11:53,0.83
05-02-2024 12:12:09,0.77
05-02-2024 12:12:25,0.74
05-02-2024 12:12:41,0.94
05-02-2024 12:12:57,0.82
05-02-2024 12:13:13,0.85
