time,time_2_comp
07-02-2024 08:13:46,1.04
07-02-2024 08:14:02,1.05
07-02-2024 08:14:18,1.17
07-02-2024 08:14:35,1.57
07-02-2024 08:14:51,1.08
07-02-2024 08:15:07,1.15
07-02-2024 08:15:24,1.04
07-02-2024 08:15:40,1.4
07-02-2024 08:15:56,1.4
07-02-2024 08:16:13,1.49
07-02-2024 08:16:29,1.91
07-02-2024 08:16:46,1.45
07-02-2024 08:17:03,1.6
07-02-2024 08:17:19,1.51
07-02-2024 08:17:36,1.87
07-02-2024 08:17:53,1.54
07-02-2024 08:18:09,1.56
07-02-2024 08:18:26,1.37
07-02-2024 08:18:43,1.81
07-02-2024 08:18:59,1.41
07-02-2024 08:19:16,1.58
07-02-2024 08:19:33,1.51
07-02-2024 08:19:49,1.54
07-02-2024 08:20:06,1.13
07-02-2024 08:20:22,1.04
07-02-2024 08:20:38,1.53
07-02-2024 08:20:55,1.15
07-02-2024 08:21:11,1.18
07-02-2024 08:21:27,1.07
07-02-2024 08:21:43,1.52
07-02-2024 08:22:00,1.17
07-02-2024 08:22:16,1.18
07-02-2024 08:22:32,1.17
07-02-2024 08:22:48,1.45
07-02-2024 08:23:05,1.12
07-02-2024 08:23:21,1.22
07-02-2024 08:23:37,1.05
07-02-2024 08:23:53,1.54
07-02-2024 08:24:10,1.12
07-02-2024 08:24:26,1.14
07-02-2024 08:24:42,1.21
07-02-2024 08:24:59,1.41
07-02-2024 08:25:15,1.06
07-02-2024 08:25:31,1.15
07-02-2024 08:25:47,1.19
07-02-2024 08:26:04,1.5
07-02-2024 08:26:20,1.12
07-02-2024 08:26:36,1.17
07-02-2024 08:26:52,1.56
07-02-2024 08:27:09,1.15
07-02-2024 08:27:25,1.14
07-02-2024 08:27:41,1.07
07-02-2024 08:27:58,1.52
07-02-2024 08:28:14,1.13
07-02-2024 08:28:30,1.08
07-02-2024 08:28:46,1.29
07-02-2024 08:29:03,1.52
07-02-2024 08:29:19,1.01
07-02-2024 08:29:35,1.13
07-02-2024 08:29:52,1.03
07-02-2024 08:30:08,1.35
07-02-2024 08:30:24,1.09
07-02-2024 08:30:40,0.99
07-02-2024 08:30:56,1.11
07-02-2024 08:31:12,1.36
07-02-2024 08:31:29,0.99
07-02-2024 08:31:45,1.03
07-02-2024 08:32:01,1.2
07-02-2024 08:32:17,1.56
07-02-2024 08:32:34,1.03
07-02-2024 08:32:50,1.06
07-02-2024 08:33:06,1.44
07-02-2024 08:33:22,0.98
07-02-2024 08:33:38,1.08
07-02-2024 08:33:55,1.05
07-02-2024 08:34:11,1.46
07-02-2024 08:34:27,1.01
07-02-2024 08:34:43,1.05
07-02-2024 08:34:59,0.99
07-02-2024 08:35:15,1.43
07-02-2024 08:35:32,0.99
07-02-2024 08:35:48,0.99
07-02-2024 08:36:04,1.03
07-02-2024 08:36:20,1.41
07-02-2024 08:36:36,1.06
07-02-2024 08:36:52,1.0
07-02-2024 08:37:09,1.0
07-02-2024 08:37:25,1.51
07-02-2024 08:37:41,1.01
07-02-2024 08:37:57,1.03
07-02-2024 08:38:13,1.0
07-02-2024 08:38:29,1.43
07-02-2024 08:38:46,0.97
07-02-2024 08:39:02,1.05
07-02-2024 08:39:18,1.07
07-02-2024 08:39:34,1.42
07-02-2024 08:39:51,1.33
07-02-2024 08:40:07,1.38
07-02-2024 08:40:23,1.64
07-02-2024 08:40:40,1.32
07-02-2024 08:40:56,1.41
07-02-2024 08:41:13,1.53
07-02-2024 08:41:30,1.61
07-02-2024 08:41:46,1.19
07-02-2024 08:42:02,1.27
07-02-2024 08:42:19,1.23
07-02-2024 08:42:35,1.68
07-02-2024 08:42:52,1.28
07-02-2024 08:43:08,1.37
07-02-2024 08:43:25,1.46
07-02-2024 08:43:41,6.85
07-02-2024 08:44:03,1.32
07-02-2024 08:44:19,1.27
07-02-2024 08:44:36,1.64
07-02-2024 08:44:52,1.34
07-02-2024 08:45:09,1.29
07-02-2024 08:45:25,1.34
07-02-2024 08:45:41,1.64
07-02-2024 08:45:58,1.3
07-02-2024 08:46:14,1.16
07-02-2024 08:46:31,1.39
07-02-2024 08:46:47,6.86
07-02-2024 08:47:09,1.23
07-02-2024 08:47:25,1.3
07-02-2024 08:47:42,1.43
07-02-2024 08:47:58,1.73
07-02-2024 08:48:15,1.27
07-02-2024 08:48:31,1.32
07-02-2024 08:48:48,1.66
07-02-2024 08:49:04,1.36
07-02-2024 08:49:21,1.29
07-02-2024 08:49:37,1.08
07-02-2024 08:49:53,1.37
07-02-2024 08:50:10,1.07
07-02-2024 08:50:26,1.11
07-02-2024 08:50:42,1.21
07-02-2024 08:50:58,1.69
07-02-2024 08:51:15,1.33
07-02-2024 08:51:31,1.19
07-02-2024 08:51:47,1.25
07-02-2024 08:52:04,1.66
07-02-2024 08:52:20,1.33
07-02-2024 08:52:37,1.28
07-02-2024 08:52:53,1.24
07-02-2024 08:53:09,3.97
07-02-2024 08:53:28,1.33
07-02-2024 08:53:45,1.59
07-02-2024 08:54:01,1.77
07-02-2024 08:54:18,1.43
07-02-2024 08:54:35,1.42
07-02-2024 08:54:51,1.38
07-02-2024 08:55:08,1.78
07-02-2024 08:55:25,1.48
07-02-2024 08:55:41,1.38
07-02-2024 08:55:57,1.45
07-02-2024 08:56:14,1.68
07-02-2024 08:56:31,1.39
07-02-2024 08:56:47,1.52
07-02-2024 08:57:04,1.47
07-02-2024 08:57:20,3.09
07-02-2024 08:57:38,1.4
07-02-2024 08:57:55,1.45
07-02-2024 08:58:11,1.75
07-02-2024 08:58:28,1.33
07-02-2024 08:58:45,1.32
07-02-2024 08:59:01,1.3
07-02-2024 08:59:17,1.71
07-02-2024 08:59:34,1.3
07-02-2024 08:59:50,1.35
07-02-2024 09:00:07,1.29
07-02-2024 09:00:23,1.69
07-02-2024 09:00:40,1.35
07-02-2024 09:00:56,1.39
07-02-2024 09:01:13,1.31
07-02-2024 09:01:29,1.64
07-02-2024 09:01:46,1.39
07-02-2024 09:02:02,1.32
07-02-2024 09:02:19,1.64
07-02-2024 09:02:35,1.46
07-02-2024 09:02:52,1.28
07-02-2024 09:03:08,1.33
07-02-2024 09:03:24,1.78
07-02-2024 09:03:41,1.33
07-02-2024 09:03:58,1.3
07-02-2024 09:04:14,1.48
07-02-2024 09:04:31,1.55
07-02-2024 09:04:47,1.19
07-02-2024 09:05:03,1.35
07-02-2024 09:05:20,1.3
07-02-2024 09:05:36,1.61
07-02-2024 09:05:53,1.29
07-02-2024 09:06:09,1.24
07-02-2024 09:06:25,1.29
07-02-2024 09:06:42,1.64
07-02-2024 09:06:58,1.25
07-02-2024 09:07:15,1.28
07-02-2024 09:07:31,1.62
07-02-2024 09:07:48,1.29
07-02-2024 09:08:04,1.24
07-02-2024 09:08:20,1.41
07-02-2024 09:08:37,1.59
07-02-2024 09:08:53,1.2
07-02-2024 09:09:10,1.32
07-02-2024 09:09:26,1.24
07-02-2024 09:09:42,1.81
07-02-2024 09:09:59,1.3
07-02-2024 09:10:15,1.35
07-02-2024 09:10:32,1.24
07-02-2024 09:10:48,1.58
07-02-2024 09:11:05,1.17
07-02-2024 09:11:21,1.27
07-02-2024 09:11:37,1.18
07-02-2024 09:11:53,1.59
07-02-2024 09:12:10,1.26
07-02-2024 09:12:26,1.3
07-02-2024 09:12:43,1.51
07-02-2024 09:12:59,1.27
07-02-2024 09:13:16,1.24
07-02-2024 09:13:32,1.13
07-02-2024 09:13:48,1.57
07-02-2024 09:14:05,1.24
07-02-2024 09:14:21,1.28
07-02-2024 09:14:37,1.29
07-02-2024 09:14:54,1.54
07-02-2024 09:15:10,1.22
07-02-2024 09:15:26,1.22
07-02-2024 09:15:43,1.21
07-02-2024 09:15:59,1.53
07-02-2024 09:16:16,1.26
07-02-2024 09:16:32,1.23
07-02-2024 09:16:48,1.32
07-02-2024 09:17:04,1.59
07-02-2024 09:17:21,1.36
07-02-2024 09:17:37,1.52
07-02-2024 09:17:54,1.44
07-02-2024 09:18:11,1.43
07-02-2024 09:18:27,1.48
07-02-2024 09:18:43,1.35
07-02-2024 09:19:00,1.49
07-02-2024 09:19:16,1.2
07-02-2024 09:19:33,1.23
07-02-2024 09:19:49,1.27
07-02-2024 09:20:05,1.5
07-02-2024 09:20:22,1.24
07-02-2024 09:20:38,1.23
07-02-2024 09:20:54,1.23
07-02-2024 09:21:11,1.54
07-02-2024 09:21:27,1.26
07-02-2024 09:21:43,1.13
07-02-2024 09:22:00,1.18
07-02-2024 09:22:16,1.43
07-02-2024 09:22:32,1.14
07-02-2024 09:22:48,1.1
07-02-2024 09:23:05,1.18
07-02-2024 09:23:21,6.14
07-02-2024 09:23:42,1.01
07-02-2024 09:23:58,1.0
07-02-2024 09:24:14,1.28
07-02-2024 09:24:30,1.11
07-02-2024 09:24:47,0.92
07-02-2024 09:25:02,0.97
07-02-2024 09:25:18,1.32
07-02-2024 09:25:35,1.15
07-02-2024 09:25:51,1.13
07-02-2024 09:26:07,1.25
07-02-2024 09:26:23,1.38
07-02-2024 09:26:40,1.09
07-02-2024 09:26:56,1.18
07-02-2024 09:27:12,1.11
07-02-2024 09:27:28,1.39
07-02-2024 09:27:45,1.2
07-02-2024 09:28:01,1.16
07-02-2024 09:28:17,1.18
07-02-2024 09:28:33,1.34
07-02-2024 09:28:50,1.12
07-02-2024 09:29:06,1.1
07-02-2024 09:29:22,1.05
07-02-2024 09:29:38,1.48
07-02-2024 09:29:55,1.11
07-02-2024 09:30:11,1.14
07-02-2024 09:30:27,1.38
07-02-2024 09:30:43,1.09
07-02-2024 09:31:00,1.14
07-02-2024 09:31:16,1.13
07-02-2024 09:31:32,1.27
07-02-2024 09:31:48,1.13
07-02-2024 09:32:04,1.21
07-02-2024 09:32:21,1.13
07-02-2024 09:32:37,1.24
07-02-2024 09:32:53,1.28
07-02-2024 09:33:09,1.19
07-02-2024 09:33:26,1.14
07-02-2024 09:33:42,1.36
07-02-2024 09:33:58,1.19
07-02-2024 09:34:14,0.94
07-02-2024 09:34:30,0.91
07-02-2024 09:34:46,1.24
07-02-2024 09:35:03,1.05
07-02-2024 09:35:19,1.08
07-02-2024 09:35:35,0.99
07-02-2024 09:35:51,1.3
07-02-2024 09:36:07,1.07
07-02-2024 09:36:23,1.1
07-02-2024 09:36:39,1.12
07-02-2024 09:36:56,1.29
07-02-2024 09:37:12,1.11
07-02-2024 09:37:28,1.11
07-02-2024 09:37:44,1.04
07-02-2024 09:38:00,1.24
07-02-2024 09:38:17,1.03
07-02-2024 09:38:33,1.21
07-02-2024 09:38:49,1.42
07-02-2024 09:39:05,1.15
07-02-2024 09:39:21,1.12
07-02-2024 09:39:38,1.01
07-02-2024 09:39:54,1.26
07-02-2024 09:40:10,1.18
07-02-2024 09:40:26,1.08
07-02-2024 09:40:42,1.21
07-02-2024 09:40:59,1.35
07-02-2024 09:41:15,1.16
07-02-2024 09:41:31,1.14
07-02-2024 09:41:47,1.14
07-02-2024 09:42:03,1.3
07-02-2024 09:42:20,1.12
07-02-2024 09:42:36,1.15
07-02-2024 09:42:52,1.04
07-02-2024 09:43:08,1.27
07-02-2024 09:43:24,1.05
07-02-2024 09:43:41,1.01
07-02-2024 09:43:57,1.07
07-02-2024 09:44:13,1.27
07-02-2024 09:44:29,1.03
07-02-2024 09:44:45,1.09
07-02-2024 09:45:01,1.14
07-02-2024 09:45:17,1.29
07-02-2024 09:45:34,1.11
07-02-2024 09:45:50,1.17
07-02-2024 09:46:06,1.27
07-02-2024 09:46:22,1.12
07-02-2024 09:46:38,1.16
07-02-2024 09:46:55,1.06
07-02-2024 09:47:11,1.25
07-02-2024 09:47:27,1.1
07-02-2024 09:47:43,1.1
07-02-2024 09:47:59,1.11
07-02-2024 09:48:15,1.29
07-02-2024 09:48:32,3.72
07-02-2024 09:48:51,1.13
07-02-2024 09:49:07,1.13
07-02-2024 09:49:23,1.31
07-02-2024 09:49:39,1.13
07-02-2024 09:49:55,1.2
07-02-2024 09:50:12,1.12
07-02-2024 09:50:28,1.28
07-02-2024 09:50:44,1.13
07-02-2024 09:51:00,1.07
07-02-2024 09:51:16,1.26
07-02-2024 09:51:33,1.05
07-02-2024 09:51:49,1.16
07-02-2024 09:52:05,1.12
07-02-2024 09:52:21,1.41
07-02-2024 09:52:38,1.05
07-02-2024 09:52:54,1.17
07-02-2024 09:53:10,1.05
07-02-2024 09:53:26,2.68
07-02-2024 09:53:44,1.15
07-02-2024 09:54:00,1.12
07-02-2024 09:54:16,1.07
07-02-2024 09:54:32,1.39
07-02-2024 09:54:49,1.15
07-02-2024 09:55:05,1.23
07-02-2024 09:55:21,1.11
07-02-2024 09:55:37,1.36
07-02-2024 09:55:54,1.09
07-02-2024 09:56:10,1.17
07-02-2024 09:56:26,1.16
07-02-2024 09:56:42,1.3
07-02-2024 09:56:58,1.09
07-02-2024 09:57:15,1.18
07-02-2024 09:57:31,1.13
07-02-2024 09:57:47,1.22
07-02-2024 09:58:03,1.17
07-02-2024 09:58:19,1.15
07-02-2024 09:58:36,1.26
07-02-2024 09:58:52,1.09
07-02-2024 09:59:08,1.07
07-02-2024 09:59:24,1.14
07-02-2024 09:59:40,1.34
07-02-2024 09:59:57,1.12
07-02-2024 10:00:13,1.14
07-02-2024 10:00:29,1.07
07-02-2024 10:00:45,1.4
07-02-2024 10:01:02,1.22
07-02-2024 10:01:18,1.14
07-02-2024 10:01:34,1.19
07-02-2024 10:01:50,1.41
07-02-2024 10:02:07,1.23
07-02-2024 10:02:23,6.11
07-02-2024 10:02:44,1.12
07-02-2024 10:03:00,1.31
07-02-2024 10:03:17,1.14
07-02-2024 10:03:33,1.15
07-02-2024 10:03:49,1.47
07-02-2024 10:04:05,1.76
07-02-2024 10:04:22,6.08
07-02-2024 10:04:43,1.23
07-02-2024 10:05:00,1.41
07-02-2024 10:05:16,1.19
07-02-2024 10:05:32,1.3
07-02-2024 10:05:49,1.07
07-02-2024 10:06:05,1.29
07-02-2024 10:06:21,1.22
07-02-2024 10:06:37,1.16
07-02-2024 10:06:54,1.1
07-02-2024 10:07:10,2.65
07-02-2024 10:07:27,1.15
07-02-2024 10:07:44,1.12
07-02-2024 10:08:00,1.4
07-02-2024 10:08:16,1.09
07-02-2024 10:08:32,1.07
07-02-2024 10:08:48,1.19
07-02-2024 10:09:05,1.26
07-02-2024 10:09:21,1.14
07-02-2024 10:09:37,1.23
07-02-2024 10:09:53,1.13
07-02-2024 10:10:10,1.34
07-02-2024 10:10:26,1.15
07-02-2024 10:10:42,1.16
07-02-2024 10:10:58,1.16
07-02-2024 10:11:14,1.27
07-02-2024 10:11:31,1.19
07-02-2024 10:11:47,1.02
07-02-2024 10:12:03,1.1
07-02-2024 10:12:19,1.27
07-02-2024 10:12:35,1.09
07-02-2024 10:12:52,1.1
07-02-2024 10:13:08,1.32
07-02-2024 10:13:24,1.22
07-02-2024 10:13:40,1.04
07-02-2024 10:13:56,1.1
07-02-2024 10:14:13,1.25
07-02-2024 10:14:29,1.25
07-02-2024 10:14:45,1.06
07-02-2024 10:15:01,1.05
07-02-2024 10:15:17,1.05
07-02-2024 10:15:33,1.29
07-02-2024 10:15:50,1.08
07-02-2024 10:16:06,1.09
07-02-2024 10:16:22,1.3
07-02-2024 10:16:38,1.07
07-02-2024 10:16:54,1.1
07-02-2024 10:17:11,1.23
07-02-2024 10:17:27,1.32
07-02-2024 10:17:43,1.07
07-02-2024 10:17:59,1.06
07-02-2024 10:18:15,1.09
07-02-2024 10:18:32,1.28
07-02-2024 10:18:48,1.14
07-02-2024 10:19:04,1.1
07-02-2024 10:19:20,1.11
07-02-2024 10:19:36,1.31
07-02-2024 10:19:53,1.23
07-02-2024 10:20:09,1.09
07-02-2024 10:20:25,0.93
07-02-2024 10:20:41,1.07
07-02-2024 10:20:57,0.9
07-02-2024 10:21:13,0.96
07-02-2024 10:21:29,0.96
07-02-2024 10:21:45,1.01
07-02-2024 10:22:01,0.97
07-02-2024 10:22:17,0.87
07-02-2024 10:22:33,0.9
07-02-2024 10:22:49,1.1
07-02-2024 10:23:05,0.86
07-02-2024 10:23:21,0.97
07-02-2024 10:23:37,0.98
07-02-2024 10:23:53,1.09
07-02-2024 10:24:09,0.89
07-02-2024 10:24:25,0.92
07-02-2024 10:24:41,0.82
07-02-2024 10:24:57,1.07
07-02-2024 10:25:13,0.85
07-02-2024 10:25:29,0.9
07-02-2024 10:25:45,0.88
07-02-2024 10:26:01,1.04
07-02-2024 10:26:17,1.07
07-02-2024 10:26:33,0.74
07-02-2024 10:26:49,0.96
07-02-2024 10:27:05,0.99
07-02-2024 10:27:21,0.88
07-02-2024 10:27:37,0.86
07-02-2024 10:27:53,0.93
07-02-2024 10:28:09,0.79
07-02-2024 10:28:24,1.0
07-02-2024 10:28:40,1.11
07-02-2024 10:28:57,1.34
07-02-2024 10:29:13,1.1
07-02-2024 10:29:29,1.05
07-02-2024 10:29:45,1.06
07-02-2024 10:30:01,1.21
07-02-2024 10:30:18,0.98
07-02-2024 10:30:34,0.95
07-02-2024 10:30:50,1.08
07-02-2024 10:31:06,1.17
07-02-2024 10:31:22,1.01
07-02-2024 10:31:38,0.98
07-02-2024 10:31:54,1.01
07-02-2024 10:32:10,1.28
07-02-2024 10:32:26,1.11
07-02-2024 10:32:43,1.05
07-02-2024 10:32:59,1.17
07-02-2024 10:33:15,1.32
07-02-2024 10:33:31,1.21
07-02-2024 10:33:47,1.28
07-02-2024 10:34:04,1.3
07-02-2024 10:34:20,1.3
07-02-2024 10:34:36,1.13
07-02-2024 10:34:53,1.19
07-02-2024 10:35:09,1.2
07-02-2024 10:35:25,1.37
07-02-2024 10:35:42,1.24
07-02-2024 10:35:58,1.33
07-02-2024 10:36:14,1.23
07-02-2024 10:36:30,1.22
07-02-2024 10:36:47,6.27
07-02-2024 10:37:08,1.32
07-02-2024 10:37:24,1.29
07-02-2024 10:37:41,1.17
07-02-2024 10:37:57,1.22
07-02-2024 10:38:13,1.19
07-02-2024 10:38:29,1.35
07-02-2024 10:38:46,1.46
07-02-2024 10:39:02,1.44
07-02-2024 10:39:19,1.1
07-02-2024 10:39:35,1.38
07-02-2024 10:39:51,1.4
07-02-2024 10:40:08,1.27
07-02-2024 10:40:24,1.32
07-02-2024 10:40:40,1.4
07-02-2024 10:40:57,1.38
07-02-2024 10:41:13,1.36
07-02-2024 10:41:30,1.34
07-02-2024 10:41:46,2.1
07-02-2024 10:42:03,1.07
07-02-2024 10:42:19,1.08
07-02-2024 10:42:35,1.19
07-02-2024 10:42:52,1.17
07-02-2024 10:43:08,1.08
07-02-2024 10:43:24,1.06
07-02-2024 10:43:40,1.23
07-02-2024 10:43:56,1.1
07-02-2024 10:44:12,1.08
07-02-2024 10:44:29,1.14
07-02-2024 10:44:45,1.21
07-02-2024 10:45:01,0.88
07-02-2024 10:45:17,0.79
07-02-2024 10:45:33,0.79
07-02-2024 10:45:49,0.94
07-02-2024 10:46:05,0.78
07-02-2024 10:46:20,0.8
07-02-2024 10:46:36,0.88
07-02-2024 10:46:52,1.06
07-02-2024 10:47:08,0.85
07-02-2024 10:47:24,0.87
07-02-2024 10:47:40,0.83
07-02-2024 10:47:56,1.01
07-02-2024 10:48:12,0.96
07-02-2024 10:48:28,0.8
07-02-2024 10:48:44,0.81
07-02-2024 10:49:00,0.96
07-02-2024 10:49:16,0.87
07-02-2024 10:49:32,0.82
07-02-2024 10:49:47,0.74
07-02-2024 10:50:03,0.95
07-02-2024 10:50:19,0.84
07-02-2024 10:50:35,0.77
07-02-2024 10:50:51,0.74
07-02-2024 10:51:07,0.88
07-02-2024 10:51:23,0.8
07-02-2024 10:51:38,0.88
07-02-2024 10:51:54,1.0
07-02-2024 10:52:10,0.99
07-02-2024 10:52:26,0.92
07-02-2024 10:52:42,0.88
07-02-2024 10:52:58,0.88
07-02-2024 10:53:14,1.05
07-02-2024 10:53:30,0.97
07-02-2024 10:53:46,0.96
07-02-2024 10:54:03,1.1
07-02-2024 10:54:19,1.03
07-02-2024 10:54:35,0.92
07-02-2024 10:54:51,0.93
07-02-2024 10:55:07,1.12
07-02-2024 10:55:23,0.89
07-02-2024 10:55:39,0.94
07-02-2024 10:55:55,0.91
07-02-2024 10:56:11,1.02
07-02-2024 10:56:27,0.85
07-02-2024 10:56:43,0.81
07-02-2024 10:56:59,0.8
07-02-2024 10:57:14,0.92
07-02-2024 10:57:30,0.78
07-02-2024 10:57:46,0.94
07-02-2024 10:58:02,1.04
07-02-2024 10:58:18,1.02
07-02-2024 10:58:34,0.87
07-02-2024 10:58:50,0.88
07-02-2024 10:59:06,0.8
07-02-2024 10:59:22,0.97
07-02-2024 10:59:38,0.83
07-02-2024 10:59:54,0.78
07-02-2024 11:00:10,0.83
07-02-2024 11:00:26,1.01
07-02-2024 11:00:42,0.82
07-02-2024 11:00:58,0.82
07-02-2024 11:01:13,0.91
07-02-2024 11:01:29,1.02
07-02-2024 11:01:45,0.89
07-02-2024 11:02:01,0.84
07-02-2024 11:02:17,0.76
07-02-2024 11:02:33,1.75
07-02-2024 11:02:50,0.87
07-02-2024 11:03:06,0.92
07-02-2024 11:03:22,0.89
07-02-2024 11:03:38,0.98
07-02-2024 11:03:54,0.86
07-02-2024 11:04:10,0.87
07-02-2024 11:04:26,0.91
07-02-2024 11:04:42,0.89
07-02-2024 11:04:57,0.89
07-02-2024 11:05:13,0.83
07-02-2024 11:05:29,0.82
07-02-2024 11:05:45,0.97
07-02-2024 11:06:01,0.85
07-02-2024 11:06:17,0.86
07-02-2024 11:06:33,0.88
07-02-2024 11:06:49,0.98
07-02-2024 11:07:05,0.84
07-02-2024 11:07:21,0.8
07-02-2024 11:07:37,0.94
07-02-2024 11:07:53,1.08
07-02-2024 11:08:09,0.87
07-02-2024 11:08:25,0.85
07-02-2024 11:08:41,1.04
07-02-2024 11:08:57,1.0
07-02-2024 11:09:13,0.82
07-02-2024 11:09:29,0.83
07-02-2024 11:09:44,0.9
07-02-2024 11:10:00,1.84
07-02-2024 11:10:17,0.83
07-02-2024 11:10:33,0.81
07-02-2024 11:10:49,0.85
07-02-2024 11:11:05,0.98
07-02-2024 11:11:21,0.78
07-02-2024 11:11:37,0.91
07-02-2024 11:11:53,1.05
07-02-2024 11:12:09,0.89
07-02-2024 11:12:25,0.81
07-02-2024 11:12:40,0.77
07-02-2024 11:12:56,0.97
07-02-2024 11:13:12,0.72
07-02-2024 11:13:28,0.86
07-02-2024 11:13:44,0.79
07-02-2024 11:14:00,0.96
07-02-2024 11:14:16,1.13
07-02-2024 11:14:32,0.85
07-02-2024 11:14:48,0.85
07-02-2024 11:15:04,0.99
07-02-2024 11:15:20,0.92
07-02-2024 11:15:36,0.77
07-02-2024 11:15:52,0.78
07-02-2024 11:16:07,0.94
07-02-2024 11:16:23,0.81
07-02-2024 11:16:39,0.86
07-02-2024 11:16:55,0.78
07-02-2024 11:17:11,0.87
07-02-2024 11:17:27,0.8
07-02-2024 11:17:43,0.86
07-02-2024 11:17:59,0.79
07-02-2024 11:18:14,0.95
07-02-2024 11:18:30,0.82
07-02-2024 11:18:46,0.84
07-02-2024 11:19:02,0.85
07-02-2024 11:19:18,0.95
07-02-2024 11:19:34,0.79
07-02-2024 11:19:50,0.8
07-02-2024 11:20:06,0.89
07-02-2024 11:20:22,1.29
07-02-2024 11:20:38,1.22
07-02-2024 11:20:54,1.32
07-02-2024 11:21:11,1.23
07-02-2024 11:21:27,1.17
07-02-2024 11:21:43,1.17
07-02-2024 11:21:59,1.11
07-02-2024 11:22:15,1.01
07-02-2024 11:22:31,1.16
07-02-2024 11:22:48,1.09
07-02-2024 11:23:04,1.12
07-02-2024 11:23:20,1.18
07-02-2024 11:23:36,1.22
07-02-2024 11:23:53,1.23
07-02-2024 11:24:09,1.13
07-02-2024 11:24:25,1.12
07-02-2024 11:24:41,1.15
07-02-2024 11:24:57,1.04
07-02-2024 11:25:13,1.18
07-02-2024 11:25:30,1.04
07-02-2024 11:25:46,1.16
07-02-2024 11:26:02,1.33
07-02-2024 11:26:18,1.13
07-02-2024 11:26:34,1.19
07-02-2024 11:26:51,1.12
07-02-2024 11:27:07,1.04
07-02-2024 11:27:23,1.21
07-02-2024 11:27:39,1.32
07-02-2024 11:27:55,1.15
07-02-2024 11:28:12,1.23
07-02-2024 11:28:28,1.21
07-02-2024 11:28:44,2.49
07-02-2024 11:29:02,1.12
07-02-2024 11:29:18,1.46
07-02-2024 11:29:34,1.04
07-02-2024 11:29:51,1.18
07-02-2024 11:30:07,1.13
07-02-2024 11:30:23,1.09
07-02-2024 11:30:39,1.13
07-02-2024 11:30:55,1.09
07-02-2024 11:31:11,1.04
07-02-2024 11:31:27,0.85
07-02-2024 11:31:43,0.92
07-02-2024 11:31:59,1.01
07-02-2024 11:32:15,0.91
07-02-2024 11:32:31,0.92
07-02-2024 11:32:47,1.0
07-02-2024 11:33:03,1.04
07-02-2024 11:33:19,0.89
07-02-2024 11:33:35,0.95
07-02-2024 11:33:51,0.89
07-02-2024 11:34:07,1.06
07-02-2024 11:34:23,0.88
07-02-2024 11:34:39,0.87
07-02-2024 11:34:55,0.92
07-02-2024 11:35:11,1.06
07-02-2024 11:35:27,0.87
07-02-2024 11:35:43,0.74
07-02-2024 11:35:59,0.84
07-02-2024 11:36:15,1.03
07-02-2024 11:36:31,0.83
07-02-2024 11:36:47,0.8
07-02-2024 11:37:03,0.83
07-02-2024 11:37:18,1.04
07-02-2024 11:37:35,0.92
07-02-2024 11:37:51,0.9
07-02-2024 11:38:06,0.85
07-02-2024 11:38:22,0.92
07-02-2024 11:38:38,0.84
07-02-2024 11:38:54,0.96
07-02-2024 11:39:10,0.9
07-02-2024 11:39:26,0.93
07-02-2024 11:39:42,0.92
07-02-2024 11:39:58,0.83
07-02-2024 11:40:14,0.85
07-02-2024 11:40:30,0.97
07-02-2024 11:40:46,0.84
07-02-2024 11:41:02,0.74
07-02-2024 11:41:17,0.87
07-02-2024 11:41:33,1.06
07-02-2024 11:41:49,0.86
07-02-2024 11:42:05,0.9
07-02-2024 11:42:21,0.83
07-02-2024 11:42:37,1.04
07-02-2024 11:42:53,0.9
07-02-2024 11:43:09,0.84
07-02-2024 11:43:25,0.9
07-02-2024 11:43:41,1.05
07-02-2024 11:43:57,0.89
07-02-2024 11:44:13,0.89
07-02-2024 11:44:29,0.87
07-02-2024 11:44:45,1.01
07-02-2024 11:45:01,0.84
07-02-2024 11:45:17,0.84
07-02-2024 11:45:33,0.8
07-02-2024 11:45:48,1.08
07-02-2024 11:46:05,0.87
07-02-2024 11:46:21,0.9
07-02-2024 11:46:36,0.9
07-02-2024 11:46:52,1.04
07-02-2024 11:47:08,0.85
07-02-2024 11:47:24,0.82
07-02-2024 11:47:40,0.9
07-02-2024 11:47:56,1.03
07-02-2024 11:48:12,0.85
07-02-2024 11:48:28,0.84
07-02-2024 11:48:44,0.9
07-02-2024 11:49:00,1.04
07-02-2024 11:49:16,0.84
07-02-2024 11:49:32,0.9
07-02-2024 11:49:48,0.83
07-02-2024 11:50:04,1.08
07-02-2024 11:50:20,0.88
07-02-2024 11:50:36,0.85
07-02-2024 11:50:52,0.82
07-02-2024 11:51:08,1.0
07-02-2024 11:51:24,0.8
07-02-2024 11:51:39,0.77
07-02-2024 11:51:55,0.94
07-02-2024 11:52:11,0.99
07-02-2024 11:52:27,0.82
07-02-2024 11:52:43,0.83
07-02-2024 11:52:59,0.79
07-02-2024 11:53:15,1.0
07-02-2024 11:53:31,1.04
07-02-2024 11:53:47,0.86
07-02-2024 11:54:03,1.01
07-02-2024 11:54:19,0.9
07-02-2024 11:54:35,0.89
07-02-2024 11:54:51,0.92
07-02-2024 11:55:07,1.11
07-02-2024 11:55:23,0.84
07-02-2024 11:55:39,0.81
07-02-2024 11:55:55,0.86
07-02-2024 11:56:10,1.07
