time,time_2_comp
08-02-2024 04:10:08,0.48
08-02-2024 04:10:24,0.45
08-02-2024 04:10:39,0.43
08-02-2024 04:10:55,0.6
08-02-2024 04:11:10,0.53
08-02-2024 04:11:26,0.52
08-02-2024 04:11:42,0.54
08-02-2024 04:11:57,0.47
08-02-2024 04:12:13,0.53
08-02-2024 04:12:28,0.5
08-02-2024 04:12:44,0.54
08-02-2024 04:12:59,0.52
08-02-2024 04:13:15,0.48
08-02-2024 04:13:30,0.48
08-02-2024 04:13:46,0.49
08-02-2024 04:14:01,0.5
08-02-2024 04:14:17,0.79
08-02-2024 04:14:33,0.52
08-02-2024 04:14:48,0.57
08-02-2024 04:15:04,0.46
08-02-2024 04:15:19,0.46
08-02-2024 04:15:35,0.46
08-02-2024 04:15:50,0.59
08-02-2024 04:16:06,0.57
08-02-2024 04:16:22,0.5
08-02-2024 04:16:37,0.48
08-02-2024 04:16:53,0.56
08-02-2024 04:17:08,0.54
08-02-2024 04:17:24,0.46
08-02-2024 04:17:39,0.46
08-02-2024 04:17:55,0.44
08-02-2024 04:18:10,0.46
08-02-2024 04:18:26,0.54
08-02-2024 04:18:41,0.5
08-02-2024 04:18:57,0.48
08-02-2024 04:19:12,0.56
08-02-2024 04:19:28,0.53
08-02-2024 04:19:43,0.54
08-02-2024 04:19:59,0.56
08-02-2024 04:20:15,0.45
08-02-2024 04:20:30,0.57
08-02-2024 04:20:46,0.55
08-02-2024 04:21:01,0.57
08-02-2024 04:21:17,0.42
08-02-2024 04:21:32,0.61
08-02-2024 04:21:48,0.55
08-02-2024 04:22:03,0.48
08-02-2024 04:22:19,0.49
08-02-2024 04:22:35,0.58
08-02-2024 04:22:50,0.55
08-02-2024 04:23:06,0.47
08-02-2024 04:23:21,1.93
08-02-2024 04:23:38,0.51
08-02-2024 04:23:54,0.49
08-02-2024 04:24:09,0.54
08-02-2024 04:24:25,0.68
08-02-2024 04:24:41,0.56
08-02-2024 04:24:56,0.58
08-02-2024 04:25:12,0.45
08-02-2024 04:25:27,0.53
08-02-2024 04:25:43,0.55
08-02-2024 04:25:58,0.56
08-02-2024 04:26:14,0.54
08-02-2024 04:26:29,0.64
08-02-2024 04:26:45,0.54
08-02-2024 04:27:01,0.48
08-02-2024 04:27:16,0.51
08-02-2024 04:27:32,0.59
08-02-2024 04:27:47,0.56
08-02-2024 04:28:03,0.58
08-02-2024 04:28:19,0.51
08-02-2024 04:28:34,0.58
08-02-2024 04:28:50,0.6
08-02-2024 04:29:05,0.52
08-02-2024 04:29:21,0.5
08-02-2024 04:29:36,0.61
08-02-2024 04:29:52,0.54
08-02-2024 04:30:08,0.5
08-02-2024 04:30:23,0.59
08-02-2024 04:30:39,0.61
08-02-2024 04:30:54,0.55
08-02-2024 04:31:10,0.57
08-02-2024 04:31:26,0.57
08-02-2024 04:31:41,0.7
08-02-2024 04:31:57,0.56
08-02-2024 04:32:12,0.6
08-02-2024 04:32:28,0.6
08-02-2024 04:32:44,0.58
08-02-2024 04:32:59,0.63
08-02-2024 04:33:15,0.61
08-02-2024 04:33:31,0.65
08-02-2024 04:33:46,0.56
08-02-2024 04:34:02,0.55
08-02-2024 04:34:18,0.64
08-02-2024 04:34:33,0.56
08-02-2024 04:34:49,0.59
08-02-2024 04:35:04,0.63
08-02-2024 04:35:20,0.59
08-02-2024 04:35:36,0.62
08-02-2024 04:35:51,0.54
08-02-2024 04:36:07,0.62
08-02-2024 04:36:23,0.59
08-02-2024 04:36:38,0.61
08-02-2024 04:36:54,0.57
08-02-2024 04:37:09,0.52
08-02-2024 04:37:25,0.61
08-02-2024 04:37:41,0.67
08-02-2024 04:37:56,0.6
08-02-2024 04:38:12,0.59
08-02-2024 04:38:28,0.58
08-02-2024 04:38:43,0.58
08-02-2024 04:38:59,0.63
08-02-2024 04:39:14,0.61
08-02-2024 04:39:30,0.59
08-02-2024 04:39:46,0.62
08-02-2024 04:40:01,0.67
08-02-2024 04:40:17,0.63
08-02-2024 04:40:33,0.7
08-02-2024 04:40:48,0.59
08-02-2024 04:41:04,0.66
08-02-2024 04:41:20,0.62
08-02-2024 04:41:35,0.68
08-02-2024 04:41:51,0.64
08-02-2024 04:42:07,0.6
08-02-2024 04:42:22,0.61
08-02-2024 04:42:38,0.66
08-02-2024 04:42:54,0.6
08-02-2024 04:43:09,0.55
08-02-2024 04:43:25,0.62
08-02-2024 04:43:41,0.89
08-02-2024 04:43:57,0.83
08-02-2024 04:44:12,0.97
08-02-2024 04:44:28,0.96
08-02-2024 04:44:44,0.86
08-02-2024 04:45:00,1.16
08-02-2024 04:45:17,0.88
08-02-2024 04:45:32,0.84
08-02-2024 04:45:48,0.84
08-02-2024 04:46:04,0.8
08-02-2024 04:46:20,0.8
08-02-2024 04:46:36,0.83
08-02-2024 04:46:52,0.82
08-02-2024 04:47:08,0.84
08-02-2024 04:47:23,0.81
08-02-2024 04:47:39,0.8
08-02-2024 04:47:55,0.79
08-02-2024 04:48:11,0.82
08-02-2024 04:48:27,0.83
08-02-2024 04:48:43,0.89
08-02-2024 04:48:59,0.98
08-02-2024 04:49:15,0.72
08-02-2024 04:49:30,0.88
08-02-2024 04:49:46,0.75
08-02-2024 04:50:02,0.85
08-02-2024 04:50:18,0.87
08-02-2024 04:50:34,0.84
08-02-2024 04:50:50,0.86
08-02-2024 04:51:06,0.9
08-02-2024 04:51:22,0.68
08-02-2024 04:51:37,0.84
08-02-2024 04:51:53,0.84
08-02-2024 04:52:09,0.84
08-02-2024 04:52:25,0.75
08-02-2024 04:52:41,0.83
08-02-2024 04:52:57,0.93
08-02-2024 04:53:13,0.9
08-02-2024 04:53:28,0.8
08-02-2024 04:53:44,0.82
08-02-2024 04:54:00,0.82
08-02-2024 04:54:16,0.83
08-02-2024 04:54:32,0.86
08-02-2024 04:54:48,0.84
08-02-2024 04:55:04,0.79
08-02-2024 04:55:19,0.82
08-02-2024 04:55:35,0.91
08-02-2024 04:55:51,0.79
08-02-2024 04:56:07,0.87
08-02-2024 04:56:23,0.96
08-02-2024 04:56:39,0.78
08-02-2024 04:56:55,0.75
08-02-2024 04:57:11,0.84
08-02-2024 04:57:26,0.86
08-02-2024 04:57:42,0.86
08-02-2024 04:57:58,0.89
08-02-2024 04:58:14,0.9
08-02-2024 04:58:30,0.86
08-02-2024 04:58:46,0.75
08-02-2024 04:59:02,0.88
08-02-2024 04:59:18,0.9
08-02-2024 04:59:34,0.86
08-02-2024 04:59:49,1.38
08-02-2024 05:00:06,0.75
08-02-2024 05:00:22,0.81
08-02-2024 05:00:37,0.83
08-02-2024 05:00:53,0.82
08-02-2024 05:01:09,0.85
08-02-2024 05:01:25,0.89
08-02-2024 05:01:41,0.86
08-02-2024 05:01:57,0.83
08-02-2024 05:02:13,0.71
08-02-2024 05:02:28,0.8
08-02-2024 05:02:44,0.86
08-02-2024 05:03:00,0.83
08-02-2024 05:03:16,0.87
08-02-2024 05:03:32,1.04
08-02-2024 05:03:48,0.89
08-02-2024 05:04:04,0.85
08-02-2024 05:04:20,0.88
08-02-2024 05:04:36,2.01
08-02-2024 05:04:53,0.85
08-02-2024 05:05:09,0.92
08-02-2024 05:05:25,0.76
08-02-2024 05:05:40,0.81
08-02-2024 05:05:56,0.82
08-02-2024 05:06:12,0.89
08-02-2024 05:06:28,0.77
08-02-2024 05:06:44,0.69
08-02-2024 05:06:59,0.9
08-02-2024 05:07:15,0.81
08-02-2024 05:07:31,0.91
08-02-2024 05:07:47,0.84
08-02-2024 05:08:03,0.86
08-02-2024 05:08:19,0.83
08-02-2024 05:08:35,0.84
08-02-2024 05:08:51,0.8
08-02-2024 05:09:07,0.92
08-02-2024 05:09:22,0.95
08-02-2024 05:09:38,0.9
08-02-2024 05:09:54,0.75
08-02-2024 05:10:10,0.82
08-02-2024 05:10:26,0.78
08-02-2024 05:10:42,0.79
08-02-2024 05:10:58,0.65
08-02-2024 05:11:13,0.75
08-02-2024 05:11:29,0.75
08-02-2024 05:11:45,0.77
08-02-2024 05:12:01,0.89
08-02-2024 05:12:17,0.83
08-02-2024 05:12:32,0.83
08-02-2024 05:12:48,0.89
08-02-2024 05:13:04,0.87
08-02-2024 05:13:20,0.87
08-02-2024 05:13:36,0.87
08-02-2024 05:13:52,0.74
08-02-2024 05:14:08,0.89
08-02-2024 05:14:24,0.86
08-02-2024 05:14:39,0.79
08-02-2024 05:14:55,0.82
08-02-2024 05:15:11,0.76
08-02-2024 05:15:27,0.92
08-02-2024 05:15:43,0.84
08-02-2024 05:15:59,0.87
08-02-2024 05:16:15,0.85
08-02-2024 05:16:31,0.92
08-02-2024 05:16:47,0.82
08-02-2024 05:17:02,0.86
08-02-2024 05:17:18,0.89
08-02-2024 05:17:34,0.96
08-02-2024 05:17:50,0.95
08-02-2024 05:18:06,0.93
08-02-2024 05:18:22,0.92
08-02-2024 05:18:38,0.98
08-02-2024 05:18:54,2.33
08-02-2024 05:19:12,0.89
08-02-2024 05:19:27,0.97
08-02-2024 05:19:43,1.04
08-02-2024 05:20:00,0.98
08-02-2024 05:20:16,0.88
08-02-2024 05:20:32,0.92
08-02-2024 05:20:47,0.94
08-02-2024 05:21:03,0.87
08-02-2024 05:21:19,0.89
08-02-2024 05:21:35,0.99
08-02-2024 05:21:51,0.99
08-02-2024 05:22:07,0.91
08-02-2024 05:22:23,0.91
08-02-2024 05:22:39,0.87
08-02-2024 05:22:55,0.97
08-02-2024 05:23:11,1.0
08-02-2024 05:23:27,1.01
08-02-2024 05:23:43,0.93
08-02-2024 05:23:59,1.03
08-02-2024 05:24:15,0.95
08-02-2024 05:24:31,1.05
08-02-2024 05:24:47,0.97
08-02-2024 05:25:03,1.01
08-02-2024 05:25:19,0.92
08-02-2024 05:25:35,0.88
08-02-2024 05:25:51,0.99
08-02-2024 05:26:07,1.03
08-02-2024 05:26:23,0.84
08-02-2024 05:26:39,0.94
08-02-2024 05:26:55,0.94
08-02-2024 05:27:11,1.13
08-02-2024 05:27:27,0.92
08-02-2024 05:27:43,0.88
08-02-2024 05:27:59,0.95
08-02-2024 05:28:15,1.0
08-02-2024 05:28:31,0.96
08-02-2024 05:28:47,0.92
08-02-2024 05:29:03,0.86
08-02-2024 05:29:19,0.99
08-02-2024 05:29:35,1.1
08-02-2024 05:29:51,0.95
08-02-2024 05:30:07,0.95
08-02-2024 05:30:23,0.86
08-02-2024 05:30:39,1.03
08-02-2024 05:30:55,0.99
08-02-2024 05:31:11,0.97
08-02-2024 05:31:27,0.97
08-02-2024 05:31:43,0.95
08-02-2024 05:31:59,1.05
08-02-2024 05:32:15,0.87
08-02-2024 05:32:31,1.03
08-02-2024 05:32:47,0.98
08-02-2024 05:33:03,0.9
08-02-2024 05:33:19,1.05
08-02-2024 05:33:35,1.03
08-02-2024 05:33:51,1.0
08-02-2024 05:34:07,0.87
08-02-2024 05:34:23,0.91
08-02-2024 05:34:39,0.94
08-02-2024 05:34:55,0.88
08-02-2024 05:35:11,0.94
08-02-2024 05:35:27,0.82
08-02-2024 05:35:43,0.89
08-02-2024 05:35:59,0.94
08-02-2024 05:36:15,1.05
08-02-2024 05:36:31,0.89
08-02-2024 05:36:47,0.87
08-02-2024 05:37:03,0.85
08-02-2024 05:37:18,0.9
08-02-2024 05:37:34,1.0
08-02-2024 05:37:50,0.85
08-02-2024 05:38:06,0.93
08-02-2024 05:38:22,0.87
08-02-2024 05:38:38,0.89
08-02-2024 05:38:54,1.01
08-02-2024 05:39:10,0.86
08-02-2024 05:39:26,0.85
08-02-2024 05:39:42,0.91
08-02-2024 05:39:58,0.96
08-02-2024 05:40:14,1.02
08-02-2024 05:40:30,0.84
08-02-2024 05:40:46,0.82
08-02-2024 05:41:02,0.84
08-02-2024 05:41:17,0.9
08-02-2024 05:41:33,1.03
08-02-2024 05:41:49,0.87
08-02-2024 05:42:05,0.84
08-02-2024 05:42:21,0.84
08-02-2024 05:42:37,0.95
08-02-2024 05:42:53,1.02
08-02-2024 05:43:09,0.81
08-02-2024 05:43:25,0.86
08-02-2024 05:43:41,0.88
08-02-2024 05:43:57,1.05
08-02-2024 05:44:13,0.88
08-02-2024 05:44:29,0.92
08-02-2024 05:44:45,0.8
08-02-2024 05:45:01,1.02
08-02-2024 05:45:17,0.84
08-02-2024 05:45:32,0.84
08-02-2024 05:45:48,0.95
08-02-2024 05:46:04,0.94
08-02-2024 05:46:20,1.15
08-02-2024 05:46:37,0.97
08-02-2024 05:46:53,0.97
08-02-2024 05:47:09,0.89
08-02-2024 05:47:24,1.0
08-02-2024 05:47:40,1.07
08-02-2024 05:47:57,0.87
08-02-2024 05:48:12,0.89
08-02-2024 05:48:28,1.19
08-02-2024 05:48:45,0.96
08-02-2024 05:49:01,0.97
08-02-2024 05:49:17,0.89
08-02-2024 05:49:33,1.17
08-02-2024 05:49:49,0.99
08-02-2024 05:50:05,1.04
08-02-2024 05:50:21,1.01
08-02-2024 05:50:37,0.88
08-02-2024 05:50:53,0.95
08-02-2024 05:51:09,1.05
08-02-2024 05:51:25,1.15
08-02-2024 05:51:41,0.91
08-02-2024 05:51:57,0.88
08-02-2024 05:52:13,1.04
08-02-2024 05:52:29,1.04
08-02-2024 05:52:45,1.2
08-02-2024 05:53:01,0.98
08-02-2024 05:53:17,0.98
08-02-2024 05:53:33,0.93
08-02-2024 05:53:49,1.0
08-02-2024 05:54:05,1.11
08-02-2024 05:54:22,0.96
08-02-2024 05:54:38,0.87
08-02-2024 05:54:54,0.94
08-02-2024 05:55:09,0.94
08-02-2024 05:55:25,1.02
08-02-2024 05:55:42,1.0
08-02-2024 05:55:58,1.14
08-02-2024 05:56:14,0.98
08-02-2024 05:56:30,0.86
08-02-2024 05:56:46,0.97
08-02-2024 05:57:02,0.83
08-02-2024 05:57:18,1.09
08-02-2024 05:57:34,0.94
08-02-2024 05:57:50,0.88
08-02-2024 05:58:06,0.84
08-02-2024 05:58:22,0.88
08-02-2024 05:58:37,0.97
08-02-2024 05:58:53,0.89
08-02-2024 05:59:09,1.08
08-02-2024 05:59:25,0.95
08-02-2024 05:59:42,0.91
08-02-2024 05:59:57,0.93
08-02-2024 06:00:13,0.92
08-02-2024 06:00:29,0.92
08-02-2024 06:00:45,0.95
08-02-2024 06:01:01,1.0
08-02-2024 06:01:17,1.07
08-02-2024 06:01:33,0.93
08-02-2024 06:01:49,1.11
08-02-2024 06:02:06,1.06
08-02-2024 06:02:22,1.0
08-02-2024 06:02:38,0.95
08-02-2024 06:02:54,1.16
08-02-2024 06:03:10,0.97
08-02-2024 06:03:26,1.05
08-02-2024 06:03:42,0.98
08-02-2024 06:03:58,0.95
08-02-2024 06:04:14,1.04
08-02-2024 06:04:30,0.97
08-02-2024 06:04:46,0.95
08-02-2024 06:05:02,1.18
08-02-2024 06:05:18,0.98
08-02-2024 06:05:34,0.97
08-02-2024 06:05:50,1.01
08-02-2024 06:06:06,1.02
08-02-2024 06:06:23,1.07
08-02-2024 06:06:39,1.03
08-02-2024 06:06:55,1.04
08-02-2024 06:07:11,1.15
08-02-2024 06:07:27,0.94
08-02-2024 06:07:43,1.12
08-02-2024 06:07:59,0.94
08-02-2024 06:08:15,0.96
08-02-2024 06:08:31,0.93
08-02-2024 06:08:47,0.96
08-02-2024 06:09:03,0.96
08-02-2024 06:09:19,1.1
08-02-2024 06:09:35,0.97
08-02-2024 06:09:51,0.98
08-02-2024 06:10:07,0.94
08-02-2024 06:10:23,0.95
08-02-2024 06:10:39,1.04
08-02-2024 06:10:55,1.01
08-02-2024 06:11:11,0.99
08-02-2024 06:11:27,1.12
08-02-2024 06:11:44,0.96
08-02-2024 06:12:00,1.01
08-02-2024 06:12:16,0.89
08-02-2024 06:12:32,0.86
08-02-2024 06:12:47,0.95
08-02-2024 06:13:03,0.97
08-02-2024 06:13:19,0.95
08-02-2024 06:13:35,0.88
08-02-2024 06:13:51,1.37
08-02-2024 06:14:08,1.23
08-02-2024 06:14:24,1.14
08-02-2024 06:14:40,0.97
08-02-2024 06:14:56,0.94
08-02-2024 06:15:12,0.9
08-02-2024 06:15:28,1.04
08-02-2024 06:15:44,1.01
08-02-2024 06:16:00,0.96
08-02-2024 06:16:16,1.04
08-02-2024 06:16:32,1.23
08-02-2024 06:16:49,1.13
08-02-2024 06:17:05,1.26
08-02-2024 06:17:21,1.34
08-02-2024 06:17:37,1.34
08-02-2024 06:17:54,1.22
08-02-2024 06:18:10,1.28
08-02-2024 06:18:26,1.35
08-02-2024 06:18:43,1.26
08-02-2024 06:18:59,1.42
08-02-2024 06:19:16,1.21
08-02-2024 06:19:32,1.33
08-02-2024 06:19:48,1.31
08-02-2024 06:20:05,1.43
08-02-2024 06:20:21,1.34
08-02-2024 06:20:37,2.64
08-02-2024 06:20:55,1.28
08-02-2024 06:21:11,1.3
08-02-2024 06:21:28,1.37
08-02-2024 06:21:44,1.28
08-02-2024 06:22:01,1.32
08-02-2024 06:22:17,1.27
08-02-2024 06:22:33,1.27
08-02-2024 06:22:50,1.19
08-02-2024 06:23:06,1.35
08-02-2024 06:23:22,1.42
08-02-2024 06:23:39,1.33
08-02-2024 06:23:55,1.23
08-02-2024 06:24:11,1.17
08-02-2024 06:24:28,1.16
08-02-2024 06:24:44,1.28
08-02-2024 06:25:00,1.21
08-02-2024 06:25:16,1.3
08-02-2024 06:25:33,1.2
08-02-2024 06:25:49,1.2
08-02-2024 06:26:05,1.29
08-02-2024 06:26:22,1.18
08-02-2024 06:26:38,1.12
08-02-2024 06:26:54,1.22
08-02-2024 06:27:10,1.24
08-02-2024 06:27:26,1.32
08-02-2024 06:27:43,1.1
08-02-2024 06:27:59,1.08
08-02-2024 06:28:15,0.95
08-02-2024 06:28:31,0.91
08-02-2024 06:28:47,0.86
08-02-2024 06:29:03,0.97
08-02-2024 06:29:19,0.89
08-02-2024 06:29:35,1.05
08-02-2024 06:29:51,1.21
08-02-2024 06:30:07,1.07
08-02-2024 06:30:23,1.0
08-02-2024 06:30:39,1.0
08-02-2024 06:30:55,1.04
08-02-2024 06:31:11,1.01
08-02-2024 06:31:28,0.97
08-02-2024 06:31:44,1.01
08-02-2024 06:32:00,0.91
08-02-2024 06:32:16,1.06
08-02-2024 06:32:32,1.02
08-02-2024 06:32:48,0.97
08-02-2024 06:33:04,0.95
08-02-2024 06:33:20,0.96
08-02-2024 06:33:36,1.2
08-02-2024 06:33:52,1.03
08-02-2024 06:34:08,0.99
08-02-2024 06:34:24,1.04
08-02-2024 06:34:40,1.0
08-02-2024 06:34:56,1.1
08-02-2024 06:35:12,1.02
08-02-2024 06:35:28,0.96
08-02-2024 06:35:44,1.1
08-02-2024 06:36:01,0.91
08-02-2024 06:36:17,0.98
08-02-2024 06:36:33,0.95
08-02-2024 06:36:49,0.96
08-02-2024 06:37:05,0.96
08-02-2024 06:37:21,1.19
08-02-2024 06:37:37,0.95
08-02-2024 06:37:53,1.03
08-02-2024 06:38:09,0.99
08-02-2024 06:38:25,1.12
08-02-2024 06:38:41,0.93
08-02-2024 06:38:57,0.96
08-02-2024 06:39:13,0.97
08-02-2024 06:39:29,1.02
08-02-2024 06:39:45,1.06
08-02-2024 06:40:01,1.12
08-02-2024 06:40:17,0.97
08-02-2024 06:40:33,0.94
08-02-2024 06:40:49,0.98
08-02-2024 06:41:05,0.99
08-02-2024 06:41:21,0.94
08-02-2024 06:41:37,0.91
08-02-2024 06:41:53,1.4
08-02-2024 06:42:10,0.96
08-02-2024 06:42:26,1.01
08-02-2024 06:42:42,0.96
08-02-2024 06:42:58,1.08
08-02-2024 06:43:14,1.07
08-02-2024 06:43:30,0.94
08-02-2024 06:43:46,0.95
08-02-2024 06:44:02,0.96
08-02-2024 06:44:18,1.46
08-02-2024 06:44:34,1.37
08-02-2024 06:44:51,1.21
08-02-2024 06:45:07,1.48
08-02-2024 06:45:24,1.35
08-02-2024 06:45:40,1.39
08-02-2024 06:45:57,1.33
08-02-2024 06:46:13,1.34
08-02-2024 06:46:29,1.23
08-02-2024 06:46:46,1.48
08-02-2024 06:47:02,1.45
08-02-2024 06:47:19,1.29
08-02-2024 06:47:35,1.36
08-02-2024 06:47:52,1.33
08-02-2024 06:48:08,1.44
08-02-2024 06:48:25,1.4
08-02-2024 06:48:41,1.27
08-02-2024 06:48:57,1.36
08-02-2024 06:49:14,1.36
08-02-2024 06:49:30,1.37
08-02-2024 06:49:47,1.43
08-02-2024 06:50:03,1.41
08-02-2024 06:50:20,1.28
08-02-2024 06:50:36,1.22
08-02-2024 06:50:52,1.37
08-02-2024 06:51:09,1.51
08-02-2024 06:51:25,1.24
08-02-2024 06:51:42,1.28
08-02-2024 06:52:29,1.45
08-02-2024 06:52:45,1.41
08-02-2024 06:53:02,1.43
08-02-2024 06:53:18,6.07
08-02-2024 06:53:39,1.27
08-02-2024 06:53:56,1.28
08-02-2024 06:54:12,1.35
08-02-2024 06:54:28,1.2
08-02-2024 06:54:45,1.24
08-02-2024 06:55:01,1.24
08-02-2024 06:55:17,1.25
08-02-2024 06:55:33,1.24
08-02-2024 06:55:50,1.29
08-02-2024 06:56:06,1.2
08-02-2024 06:56:22,1.25
08-02-2024 06:56:39,1.1
08-02-2024 06:56:55,1.36
08-02-2024 06:57:11,1.25
08-02-2024 07:17:36,1.39
08-02-2024 07:17:52,1.24
08-02-2024 07:18:08,1.17
08-02-2024 07:18:25,1.17
08-02-2024 07:18:41,1.26
08-02-2024 07:18:57,1.29
08-02-2024 07:19:13,1.31
08-02-2024 07:19:30,1.35
08-02-2024 07:19:46,1.23
08-02-2024 07:20:02,1.18
08-02-2024 07:20:19,1.24
08-02-2024 07:20:35,1.45
08-02-2024 07:20:51,1.34
08-02-2024 07:21:08,1.18
08-02-2024 07:21:24,1.26
08-02-2024 07:21:40,1.43
08-02-2024 07:21:57,1.3
08-02-2024 07:22:13,1.18
08-02-2024 07:22:29,1.18
08-02-2024 07:22:46,1.48
08-02-2024 07:23:02,1.34
08-02-2024 07:23:19,1.23
08-02-2024 07:23:35,1.53
08-02-2024 07:23:52,1.26
08-02-2024 07:24:08,1.29
08-02-2024 07:24:24,1.34
08-02-2024 07:24:41,1.79
08-02-2024 07:24:57,1.72
08-02-2024 07:25:14,1.51
08-02-2024 07:25:31,2.79
08-02-2024 07:25:49,1.9
08-02-2024 07:26:06,1.58
08-02-2024 07:26:22,1.54
08-02-2024 07:26:39,2.0
08-02-2024 07:26:56,1.46
08-02-2024 07:27:13,1.46
08-02-2024 07:27:29,1.53
08-02-2024 07:27:46,1.92
08-02-2024 07:28:03,1.53
08-02-2024 07:28:19,1.74
08-02-2024 07:28:36,1.41
08-02-2024 07:28:53,1.94
08-02-2024 07:29:10,1.47
08-02-2024 07:29:26,1.48
08-02-2024 07:29:43,1.96
08-02-2024 07:30:00,1.39
08-02-2024 07:30:16,1.34
08-02-2024 07:30:32,1.42
08-02-2024 07:30:49,1.96
08-02-2024 07:31:06,1.53
08-02-2024 07:31:22,1.57
08-02-2024 07:31:39,1.4
08-02-2024 07:31:56,1.91
08-02-2024 07:32:13,1.48
08-02-2024 07:32:29,1.6
08-02-2024 07:32:46,1.88
08-02-2024 07:33:03,1.61
08-02-2024 07:33:19,1.36
08-02-2024 07:33:36,1.18
08-02-2024 07:33:52,1.71
08-02-2024 07:34:09,1.32
08-02-2024 07:34:25,1.3
08-02-2024 07:34:41,1.19
08-02-2024 07:34:58,1.78
08-02-2024 07:35:15,1.28
08-02-2024 07:35:31,1.25
08-02-2024 07:35:47,1.97
08-02-2024 07:36:04,1.21
08-02-2024 07:36:21,1.23
08-02-2024 07:36:37,1.19
08-02-2024 07:36:53,1.62
08-02-2024 07:37:10,1.23
08-02-2024 07:37:26,1.26
08-02-2024 07:37:42,1.28
08-02-2024 07:37:59,1.68
08-02-2024 07:38:15,1.32
08-02-2024 07:38:32,1.32
08-02-2024 07:38:48,1.61
08-02-2024 07:39:05,1.25
08-02-2024 07:39:21,1.27
08-02-2024 07:39:37,1.24
08-02-2024 07:39:54,1.62
08-02-2024 07:40:10,1.22
08-02-2024 07:40:27,1.18
08-02-2024 07:40:43,1.28
08-02-2024 07:40:59,1.69
08-02-2024 07:41:16,1.19
08-02-2024 07:41:32,1.28
08-02-2024 07:41:49,1.24
08-02-2024 07:42:05,1.6
08-02-2024 07:42:22,1.39
08-02-2024 07:42:38,1.15
08-02-2024 07:42:54,1.65
08-02-2024 07:43:11,1.19
08-02-2024 07:43:27,1.26
08-02-2024 07:43:43,1.23
08-02-2024 07:44:00,1.54
08-02-2024 07:44:16,1.26
08-02-2024 07:44:33,1.17
08-02-2024 07:44:49,1.2
08-02-2024 07:45:05,1.58
08-02-2024 07:45:22,1.24
08-02-2024 07:45:38,1.24
08-02-2024 07:45:54,1.13
08-02-2024 07:46:10,1.58
08-02-2024 07:46:27,1.28
08-02-2024 07:46:43,1.18
